ensembl_gene_id	gene_name	AM01_Y_N_R1	AM02_Y_N_R2	AM03_Y_N_R3	AM04_Y_N_R4	AM05_Y_N_R5	AM06_Y_G_R1	AM07_Y_G_R2	AM07_Y_G_R3	AM09_Y_G_R4	AM10_Y_G_R5	AM11_O_N_R1	AM12_O_N_R2	AM13_O_N_R3	AM14_O_N_R4	AM15_O_N_R5	AM16_O_G_R1	AM17_O_G_R2	AM17_O_G_R3	AM19_O_G_R4	AM20_O_G_R5
ENSMUSG00000029521	Chek2	0.594058965	-0.594120582	1.374765327	-0.150752783	1.086677373	1.196301223	-0.390114821	1.286600652	1.379943311	-0.817065041	-1.100308629	-0.160372986	-0.527918215	0.153682069	1.335711588	-1.973131051	-0.478386471	-0.289795673	-1.021240537	-0.904533717
ENSMUSG00000029730	Mcm7	0.923297354	-0.493333504	0.965392164	1.112813004	0.757022339	1.162619325	0.126836426	0.783513502	1.099994853	-0.355381062	0.11084408	0.42290816	0.338801496	0.64634129	-0.56907238	-1.530696942	-1.18105688	-1.125584474	-2.183097015	-1.012161734
ENSMUSG00000029910	Mad2l1	0.970103981	0.273692435	1.236579759	1.392944388	1.036923502	1.269722569	0.13117604	0.301273879	0.363416471	0.491512573	-0.226602486	0.675941318	-0.111506393	-0.654309411	-0.772144733	-1.714614117	-1.732103224	-1.216790345	-1.531729614	-0.183486593
ENSMUSG00000030079	Ruvbl1	0.535456931	-0.490375148	0.585393916	0.153456992	0.976058315	0.949348692	0.040106659	0.067354283	-1.726978695	1.697307232	-0.644716546	1.734423092	-1.951303557	-1.582810644	0.271573413	-0.37809236	-0.617232583	0.134739831	0.111884928	0.134405249
ENSMUSG00000030538	Cib1	-0.315761446	-1.105188411	0.999214592	0.070068505	0.688873658	0.562584656	0.110603905	0.303848703	-0.451208867	2.215947859	1.3862537	-0.160509296	0.524165675	0.025820905	0.675414185	-0.207410017	-2.097036243	-1.155789178	-1.21957281	-0.850320075
ENSMUSG00000030649	Anapc15	1.111160506	0.27834676	0.003180672	0.705132333	0.445853533	0.760949204	-0.989297052	-0.235772852	-0.065795724	-1.380152069	0.048405046	0.281498167	1.886238508	1.503188081	-0.738465319	-1.278930137	-0.013783392	0.083419687	-2.318320046	-0.086855906
ENSMUSG00000030744	Rps3	-0.192293733	-0.194556555	0.474433677	0.436736094	0.670051524	0.937921818	0.307773653	0.976986473	-1.38396475	1.98162048	0.594039101	0.402455126	0.593134854	0.755030903	0.02865663	-0.805720468	-1.898851239	-1.336954827	-1.341209304	-1.005289459
ENSMUSG00000030752	Kdm8	0.919145229	0.980941879	0.555851306	0.170500955	-0.093140333	-0.081410768	0.773989539	-0.111541686	0.446409969	0.010394557	-0.647898183	-0.06254143	0.057086747	0.198576942	-0.709114369	0.048204874	-3.75025728	0.227687204	0.964550154	0.102564692
ENSMUSG00000030867	Plk1	0.874809994	-0.092202464	1.059831872	1.073894951	0.787696076	1.248531739	0.399208408	0.701420073	0.987435689	0.255717035	0.122663455	0.370110349	-0.186190997	0.027819547	-0.465056363	-1.177896069	-2.284135665	-1.341609456	-1.671240703	-0.69080747
ENSMUSG00000031004	Mki67	1.122450734	0.37119101	1.420977717	1.289315234	1.284885173	0.648757533	0.005455864	0.231947532	1.409864699	-0.215403171	0.0853447	-0.070366079	0.014635383	-0.492394445	-0.659381074	-1.227238287	-1.537136075	-1.092041067	-1.867103908	-0.723761473
ENSMUSG00000031016	Wee1	0.274240349	0.813296682	0.123314229	0.619869605	1.92890068	0.549567478	-0.120898165	-0.133244419	2.269640007	-0.211121325	-1.138217373	0.153124198	0.24297426	-0.569001747	-0.505617866	-1.080900931	-1.203509956	-1.939555824	-0.406738271	0.333878389
ENSMUSG00000031723	Txnl4b	1.25395827	-0.361984815	-1.021938306	0.385318209	-0.321311356	1.371207597	0.932455341	0.96834137	1.573887507	1.027339305	-0.856818342	-2.105705899	-0.306755542	0.616592874	-1.070104709	-0.752266442	0.220067877	0.058182084	-1.0033575	-0.60710752
ENSMUSG00000031971	Ccsap	0.665461925	-0.275271492	1.111472661	0.109259733	1.469413688	0.928876931	1.241451859	0.568543916	0.420369447	0.126873709	0.121978879	-2.118653957	-0.110906754	-0.451378865	-1.021193272	-0.537851251	-1.934591098	-1.248053808	0.039047723	0.895150027
ENSMUSG00000032113	Chek1	0.324245272	0.234557607	0.521714202	0.753206481	1.808847697	0.264066842	0.382303753	0.702592876	1.008946663	-0.943482255	-0.385965261	0.003958559	-0.661605018	0.181404399	1.229209726	-0.716494438	-0.139181188	-0.920022787	-2.810546531	-0.837756599
ENSMUSG00000032218	Ccnb2	0.859914237	0.298927835	1.167811084	1.204329575	0.924169688	1.103532244	0.168820148	0.294722817	1.268303164	0.434470877	0.096682308	0.061259105	-0.114436714	-0.157330577	-0.426562469	-1.237734903	-1.979456591	-1.307369924	-1.800190769	-0.859861134
ENSMUSG00000032254	Kif23	1.104802683	0.714916013	1.624488935	1.271839793	1.206724388	0.752186516	-0.315886584	0.521314225	1.188384256	-0.019714046	0.025550381	-0.024673485	-0.48777788	-0.758660454	-0.94799095	-0.772257192	-1.641296833	-0.912563548	-1.556455877	-0.97293034
ENSMUSG00000032264	Zw10	0.481141336	-0.361282082	0.703764157	0.20579304	1.515201265	1.542660866	-0.429774352	-0.567139582	1.490159384	-0.044320457	-1.12163773	-0.61826247	0.518511857	-1.786574713	0.702898654	-1.090997595	-1.728896819	0.776789271	-0.481498377	0.293464348
ENSMUSG00000032397	Tipin	1.522019617	0.808727729	0.625855746	-0.203702962	-0.739309478	1.517348055	-0.321640254	-0.23047566	0.666633577	0.648384207	1.494574559	0.638136266	-0.301657022	0.304866697	-1.94937775	-0.173692289	-1.086486662	-0.965828859	-0.670903585	-1.583471931
ENSMUSG00000032477	Cdc25a	3.050907432	0.491636631	0.016905788	-0.402387809	1.122835227	0.33533128	-0.659310128	0.292599596	1.032027816	-0.568833113	0.758447417	-0.176977559	-0.797208566	0.185000372	-1.337373563	-0.190340236	-0.242156087	-0.852427341	-1.01489537	-1.043781788
ENSMUSG00000032534	Cep63	1.018916449	1.05770482	-0.95925544	0.584063799	1.529526582	0.22800227	-1.214229307	-0.560665082	1.022981284	-0.249493039	1.205513963	-0.050913043	0.842075688	-1.181489815	-0.433606305	-2.037618037	0.676149441	-0.49206515	-1.269690681	0.284091604
ENSMUSG00000032562	Gnai2	-0.368320416	0.009521418	1.378237131	0.567616446	-0.282631155	1.409176809	-0.749169117	1.000922094	-0.360566348	2.612387821	0.405860753	0.234069704	0.200968826	-1.193825177	-0.360373663	-0.897821842	-1.13309635	-0.893377275	-0.556821977	-1.022757681
ENSMUSG00000032782	Cntrob	1.381708866	0.473064894	0.850860021	0.884869005	0.5841607	1.648548248	-0.187487954	0.254160029	0.872731416	0.660438494	-0.061971575	-0.292948019	-0.672653775	-0.294030559	-0.716603464	-1.854956586	-0.505713269	0.287795795	-1.109415899	-2.202556364
ENSMUSG00000033088	Triobp	-0.588641195	0.517867397	1.7058327	0.917720163	-0.21345749	0.940546432	-1.374961359	0.609773333	-0.576321999	1.970580844	-0.00286816	-0.972205831	0.582362325	-0.261348259	0.046251644	-1.800757474	-0.313063125	-1.548513441	-0.002052678	0.363256175
ENSMUSG00000033502	Cdc14a	0.620651975	1.844183701	0.56857913	1.01237741	0.034994795	-0.139648931	0.595943588	0.039133668	-0.53955424	-1.566818574	-0.556529471	-0.00537035	0.448417732	0.28178803	-2.101288114	0.425052585	0.219871731	-1.155522119	-1.457413686	1.431151139
ENSMUSG00000033712	Ccar2	-0.036973059	2.269859155	-0.534243876	0.362758454	-1.387307371	0.581463647	0.619756462	-0.386475196	0.244780213	-0.410625465	0.713382639	1.359101345	-0.031295888	0.899881562	-0.687127964	1.096252083	-0.914242444	-1.241262813	-1.164064485	-1.353617
ENSMUSG00000033751	Gadd45gip1	1.265189184	0.315028906	1.354090102	1.082034337	0.876079725	-0.831900642	0.965272779	0.648727696	-0.891460818	-0.54742354	-1.117705096	-0.661902014	0.46338622	-0.300357306	-0.852523395	-0.084500642	-0.857831481	1.33253105	-2.26698494	0.110249875
ENSMUSG00000033952	Aspm	0.942502376	0.339510141	1.562458969	1.473645576	1.081104897	0.570009383	-0.221509892	0.566685037	1.083647032	-0.251883226	0.098419742	0.024918755	-0.08205156	-0.292184074	-0.686403421	-0.422990556	-1.432098476	-1.201939673	-2.306256639	-0.84558439
ENSMUSG00000034023	Fancd2	0.27885977	0.580764972	1.252511563	1.527610178	0.514660166	0.468288573	-1.021443241	-0.655537968	0.990654618	0.335897405	0.743040102	0.01301246	1.132932153	0.174923162	-0.551206553	-0.759190319	-2.036332796	-1.834458304	-1.171465732	0.016479791
ENSMUSG00000034165	Ccnd3	-0.672301206	-0.627616497	0.370013323	0.960922228	1.918598846	1.743031932	-0.007161937	-0.461547023	1.647978393	0.51633759	-0.940490501	-0.958976281	-0.266052956	-1.171237337	0.004238729	-1.186041746	-1.243478017	-0.414343873	-0.104529458	0.89265579
ENSMUSG00000034349	Smc4	0.53962835	-0.157946674	0.965864999	1.103169919	1.29711259	1.439781016	0.322940773	0.709235564	1.054416501	0.716114316	-0.333613827	-0.625920768	0.324524975	-0.43562235	-0.310305669	-0.909089675	-1.307921836	-0.959499633	-2.105086163	-1.327782407
ENSMUSG00000034906	Ncaph	1.152226895	0.333032667	1.290053942	0.9759586	0.920317743	1.175087663	0.026898674	0.205244997	1.284389484	-0.113267502	0.353342607	0.241885122	0.02154655	-0.647523048	-0.610542021	-1.115693342	-1.422897516	-1.284765516	-2.179012341	-0.606283657
ENSMUSG00000035024	Ncapd3	0.631186431	-0.16183031	0.529288618	0.97832576	1.265459766	0.2850141	0.36064359	1.313977036	1.935716891	-0.470002975	0.007798304	0.005847079	-0.384499503	-0.308958789	-0.238743648	-1.803216526	0.134502318	-0.904446167	-2.034822868	-1.141239108
ENSMUSG00000035310	Lin54	0.817881004	-0.453761932	0.689193376	-0.072055488	-0.524940821	-0.224470183	1.43966226	-1.399819365	0.839093505	1.203487138	1.022621825	-0.450298685	-0.396424838	-1.117000671	0.925112638	-1.294173406	0.670534909	-0.321907687	-2.1733954	0.820661824
ENSMUSG00000035351	Nup37	0.992959327	-0.590803667	0.933995675	0.851507509	0.286181711	1.279291124	-0.227108561	0.577616773	-0.988420334	0.996332786	1.153441061	-0.748240807	-0.453434405	-1.651771245	-1.741214441	1.38141933	-0.980409524	0.192990867	-0.167352276	-1.096980903
ENSMUSG00000035439	Haus8	0.808601481	-0.066106877	0.016736573	1.402640133	1.144109903	2.499791342	0.360786066	-0.045054508	-0.136217821	-0.101706169	-0.525415119	-1.153811327	1.052503722	-0.674881459	-0.643633077	-1.147202509	-1.389224918	-0.871744743	-0.944695835	0.414525142
ENSMUSG00000035683	Melk	0.543750166	-0.228442873	1.156527428	1.278771738	1.24688682	0.785787504	-0.047306363	0.488172778	0.788814717	0.241204747	0.640677724	0.305007204	0.478657941	0.214849076	-0.949820347	-1.513666395	-1.223669802	-1.035754323	-2.298683506	-0.871764235
ENSMUSG00000036202	Rif1	0.302639295	1.236545685	0.367018596	-0.008324161	-0.040984424	0.028341392	0.843039704	-0.311334488	1.436208418	-1.847121066	0.375393103	0.405763341	-0.873562485	-0.084052552	0.117956173	0.922573579	-0.237814607	0.645088116	-2.898812637	-0.378560981
ENSMUSG00000036672	Cenpt	-0.053986985	0.975489069	1.553768076	0.610892814	1.732284433	0.587212168	0.414706925	0.52843288	0.176814753	-0.624703657	-0.017200528	-0.84273317	-1.831835741	0.156907197	0.240380985	-1.183555018	-2.173858942	-0.146431781	-0.658771457	0.55618798
ENSMUSG00000036777	Anln	1.344556184	0.491118882	0.987560662	1.185029766	1.503820761	1.023094768	-0.487429395	0.582904719	1.298156246	0.358078756	-1.037005273	-0.509751229	-0.564368101	-0.7030628	-0.516042416	-0.727992259	-1.681631261	-1.330688499	-1.151188615	-0.065160897
ENSMUSG00000036977	Anapc10	0.128195162	0.408343549	-0.810267414	0.602801546	0.753625353	2.579270724	0.287573206	0.54158746	-1.25616033	1.346955051	-0.661384393	0.990109292	-0.501761764	-0.787899662	-1.465175769	-0.784900986	0.107946046	-1.268455227	-0.342072584	0.131670739
ENSMUSG00000037628	Cdkn3	0.980008994	0.636434514	1.714358028	0.640487666	0.92314869	1.058520593	0.649832304	-0.262836424	0.552794131	-0.027640675	-0.70116492	0.363160119	0.062196573	-0.664843914	-1.030492009	0.516376841	-2.31357892	-1.500277329	-1.143990014	-0.452494247
ENSMUSG00000037725	Ckap2	1.453115993	-0.098116015	1.620889675	1.600896899	0.881192893	0.752293798	-0.414466703	-0.035067276	0.801013353	0.25941666	0.334417885	-0.260114682	-0.244778736	-0.605725539	0.105885362	-1.310047568	-2.009690978	-0.703545773	-1.472093946	-0.655475302
ENSMUSG00000038252	Ncapd2	0.882706614	0.112905319	1.199884322	1.401608909	1.137136185	0.976188678	0.022930744	0.441770519	1.34023217	0.084536511	0.449989676	-0.313903061	-0.022378691	-0.088729333	-0.977623954	-1.195352407	-1.707099278	-1.163733685	-1.654769442	-0.926299796
ENSMUSG00000038416	Cdc16	1.464531291	1.109372055	0.131434981	0.169088105	-0.077089281	1.4506017	-0.668776167	0.120499672	-0.727940812	2.254998083	0.292901665	0.727818157	-0.234187969	-1.388888868	-1.309408496	0.069050178	-0.468164562	-0.986567742	-1.063294957	-0.865977035
ENSMUSG00000038482	Tfdp1	0.094038193	0.839852827	0.553033456	0.457013002	1.7338891	1.439619104	1.3389158	0.429223961	-0.19045363	-1.081163234	0.017169299	0.077503969	0.359934952	-1.170447844	-1.453631917	0.52619725	-0.36890111	-0.454352395	-1.972881504	-1.17455928
ENSMUSG00000038822	Hace1	0.666805289	0.864306441	1.770525764	-0.456456148	0.174506033	0.240212301	-0.732193607	-0.440204177	1.182424352	0.670442633	-1.857010905	-0.340123739	1.156145752	0.999322274	-0.369673325	-1.759679319	0.680193202	-0.629392188	-1.185462677	-0.634687954
ENSMUSG00000038943	Prc1	0.857426262	-0.099313662	1.150763448	1.333645459	1.048036885	1.249760022	-0.261798349	0.544249371	0.945909534	0.459610815	-0.237964551	0.406617175	0.037787185	-0.249296547	-0.324104872	-1.624588373	-1.554723311	-1.753749528	-1.529507156	-0.398759808
ENSMUSG00000039128	Cdc123	-0.751564042	-1.747971778	1.314851812	0.849783127	0.331053952	1.875671704	0.101310294	-0.123461638	0.472394002	0.463533868	0.619352479	0.102900449	0.760993264	0.353430261	0.784516743	-0.967024264	-0.972059135	-1.998906599	-1.025503718	-0.44330078
ENSMUSG00000039130	Zc3hc1	-0.322711734	0.833147404	0.219704643	1.258911099	0.585589381	2.776375282	-0.203393513	0.144642042	0.914308044	-0.041886699	-0.5387711	-0.849911888	0.222606372	-0.598207046	-0.239629965	-0.630061008	-1.466141366	0.340735594	-1.743286142	-0.662019401
ENSMUSG00000039187	Fanci	0.624230345	-0.061365767	0.724672735	0.87217169	0.273670457	1.228997548	0.835890314	-0.398333628	1.489167418	-0.685497097	0.633248654	1.353547369	0.23899981	0.226708058	-1.386635897	-1.541837506	-1.497772732	-0.493203935	-1.434708503	-1.001949333
ENSMUSG00000039231	Suv39h1	0.307774037	-0.947664725	0.185250205	0.04169126	0.907961724	1.559719219	-2.357313479	-1.311006026	1.327683178	1.394379036	0.804858347	0.158051976	0.025527642	0.026431404	0.072879001	0.55245295	-0.047825754	-1.279978059	-0.490640288	-0.930231648
ENSMUSG00000039660	Spout1	1.051447679	-0.338834635	-0.253925168	0.904837114	1.912464948	0.64964779	-0.762479553	-1.012905932	-0.399043982	1.255963707	0.676003542	-0.842005158	0.256036074	-0.43777907	1.276519126	-1.703097916	-1.415729921	0.653476948	-0.794419438	-0.676176154
ENSMUSG00000039994	Timeless	0.404841515	0.562227374	0.861418275	0.985909955	0.92488253	0.691737483	0.692545265	0.417879196	1.708337816	-0.821889123	0.455783821	0.360019294	0.0317616	-0.230124114	0.193486348	-1.806050267	-1.508610901	-1.101260296	-1.585012041	-1.23788373
ENSMUSG00000040034	Nup43	-0.183090321	-0.760128168	-0.11968923	-0.654979105	0.792160827	2.734158872	0.950381973	0.297555296	0.998858703	-1.20045757	-0.740737112	0.497359441	-0.460364047	1.511694048	-0.918563869	-0.845160499	-0.321670021	-0.075585167	-1.153093551	-0.348650499
ENSMUSG00000040084	Bub1b	0.461804798	0.115238685	1.192161484	1.111428626	0.51182668	1.386950745	0.690575622	0.637841112	1.180646224	0.669173385	0.179377693	-0.474691214	0.539794576	-1.029920889	-0.557084141	-0.835489807	-1.051368708	-1.708870994	-1.465622321	-1.553771557
ENSMUSG00000040385	Ppp1ca	-0.208523024	-0.047341922	0.256817721	1.09774338	0.090718542	1.060364996	0.441160293	1.067491478	-1.342662078	2.398236212	1.177464384	0.442272151	-0.343279341	-0.57006751	-1.09154903	-0.691014192	-1.417941493	-0.818731664	-0.467034786	-1.034124116
ENSMUSG00000040945	Rcc2	-0.477516022	0.565474564	1.648916968	0.413881207	0.362207689	-0.13043524	-0.752329946	0.240917439	1.145090044	1.198902689	0.022760584	0.358614154	-1.359345594	-0.071723059	0.755653436	-0.478979984	0.196409833	-0.572367498	-2.98079858	-0.085332684
ENSMUSG00000041147	Brca2	0.763881894	-0.224188433	0.731457639	1.418787166	1.597834931	0.267943424	-0.394676163	0.117309808	1.804157273	-0.741211051	-0.034710464	0.333702501	-1.513041863	-0.274406352	-1.744560141	-0.247063342	-0.299674628	-1.372357117	-1.001980794	0.812795713
ENSMUSG00000041431	Ccnb1	1.048708548	0.037707736	0.756235563	1.399108349	1.191450527	0.968275862	-0.205924126	0.345524704	0.860430813	0.796492435	0.123965344	0.07866324	0.153903121	-0.070387408	-0.883279689	-0.337090384	-2.044937335	-1.248140531	-1.920993436	-1.049713333
ENSMUSG00000041840	Haus1	1.000729128	-0.011074572	1.835561624	1.01275662	0.447952954	1.363088883	-0.844571472	0.163602332	-0.785310029	0.469246866	0.863606791	0.180746464	-0.270068079	0.940072853	-1.012731685	-0.931016462	-0.293617071	-0.95867444	-1.978573812	-1.191726891
ENSMUSG00000041859	Mcm3	-0.118635005	-0.396097982	0.80677166	1.136200972	0.789575236	1.181812191	0.646525122	0.853862392	1.368413815	0.341293955	-0.055312309	0.3030025	0.499191653	-0.230787155	-0.450606636	-0.477840247	-0.737483841	-1.344934982	-2.261349153	-1.853602187
ENSMUSG00000042029	Ncapg2	0.853203864	-0.468772994	1.568652881	0.846541406	0.139927479	-0.106113343	-0.78240697	0.881789111	1.720380954	-0.063358595	1.170949528	0.839871721	-0.534355482	0.64095378	-1.015333709	-1.279044314	-1.04708194	-1.073570434	-1.441828936	-0.850404005
ENSMUSG00000042275	Pelo	-0.571624208	-0.965666206	0.301818266	1.675057259	2.120409927	0.890186183	-1.434432851	-1.596519735	-0.815829053	0.698898913	0.175311758	-0.797058483	1.008123912	0.545418017	-0.47091819	-0.414625579	-0.327833632	-0.852841179	0.069503717	0.762621163
ENSMUSG00000042489	Clspn	1.052107153	0.04093212	1.363933127	0.746242339	0.131826952	0.370868285	0.754931794	0.607934506	1.25103048	0.147512434	1.17276683	0.665273119	0.004732357	-0.873062148	-1.287401385	-0.601718385	-1.066609687	-1.135347659	-1.963555187	-1.382397046
ENSMUSG00000044201	Cdc25c	1.226539589	0.129831335	0.640475198	1.322659219	0.259733822	0.891374933	-0.03329842	-0.291938753	1.300303322	0.914160119	0.528616981	0.002226599	0.094277696	-0.481626706	0.51531902	-1.59287706	-2.107693231	-1.622344566	-0.915102442	-0.780636655
ENSMUSG00000044502	Bod1	-0.775993278	-0.058592654	0.795431333	0.237249224	0.474641493	1.927719221	0.514604728	-0.279326064	-1.262663639	-0.004288172	0.424181541	1.287826574	0.769550874	1.545450249	-1.183713509	-1.120714765	-1.692880449	-1.182440999	-0.202998997	-0.213042709
ENSMUSG00000045969	Ing1	-1.595403561	0.223794046	0.399693625	-0.49494627	2.18789186	0.659762016	-0.598783299	1.403356643	1.026941695	1.488010663	-1.16725955	-0.771496088	-0.5980008	-0.012854727	0.887274908	-0.99592591	-0.678611507	-0.463632555	-0.505080956	-0.394730233
ENSMUSG00000046179	E2f8	0.883580535	-0.228565297	1.14763027	0.876632236	1.394307495	1.185137805	0.194137964	0.127635965	1.47198721	-0.002386857	0.510128637	0.085718924	-0.009499648	-0.581671098	-0.864614049	-1.422980874	-1.322373822	-0.638942177	-2.12415632	-0.681706898
ENSMUSG00000046591	Ticrr	0.663758408	0.542032317	0.898753719	0.736251342	0.84927933	1.150050899	0.64568202	0.090506895	1.69018531	-0.278347009	0.044857803	0.436842521	0.375191177	-0.39975377	-1.680368709	-0.988612522	-1.045147279	-0.266440266	-1.89472921	-1.569992976
ENSMUSG00000047534	Mis18bp1	1.342578302	0.517312194	1.341819903	1.426025653	0.889635414	0.794345665	-0.173970539	0.509071594	1.124258221	0.173637395	0.049662618	-0.399080821	-0.479776813	-0.466038533	-0.323463878	-0.378661744	-1.542351663	-1.050913424	-1.926574597	-1.427514945
ENSMUSG00000048170	Mcmbp	-0.323788118	0.076518688	0.863133743	0.464664571	2.000158667	-0.248230074	0.022628438	0.69431328	1.247449506	0.74691044	-0.897875763	-0.258127391	-0.378502995	-0.856936998	0.779400041	-1.845794317	0.954915589	-0.230223934	-1.948479746	-0.862133626
ENSMUSG00000048416	Mlf1	0.499384552	-1.398504308	0.701868521	0.980778734	0.820746597	1.021001783	0.016941561	1.78341701	1.027216668	0.321205306	0.626603663	-0.264652698	0.053666314	-0.00568632	-0.746117921	-1.052869752	-1.552465127	-1.794495303	-1.220816696	0.182777417
ENSMUSG00000048922	Cdca2	1.032703462	0.074768591	0.638734876	1.599047378	0.678727973	0.565712648	0.016695396	0.425770358	0.852533036	0.507458842	0.656079475	-0.190274656	0.478239585	0.313463535	-0.02980834	-1.570539961	-2.127637421	-1.517798723	-1.335062571	-1.068813483
ENSMUSG00000049932	H2afx	0.786841193	-0.717165003	1.3021911	1.109387328	0.889686282	1.222678403	0.479091901	-0.090453898	0.718025127	1.171041708	-0.263424838	-0.05372643	-0.03680292	-0.069031602	0.358373483	-1.865299984	-1.289651738	-1.599711539	-1.533525345	-0.518523229
ENSMUSG00000050379	Sep6	0.945719916	0.880354093	1.151687773	0.434796444	-1.396835364	0.167746041	1.073913922	0.016557224	-0.153916158	1.119500966	0.162608859	1.139084368	-2.395141553	-0.377214013	-0.405955895	0.163801109	-1.443580478	-1.268368018	0.480508138	-0.295267374
ENSMUSG00000051220	Ercc6l	1.238336032	-0.019200999	1.224582965	0.486971072	0.541805773	1.033023148	0.431869451	0.864371465	1.852985513	0.242534306	-0.391485933	-1.097272722	-0.008213304	0.130603789	-0.924413494	-1.460642773	-1.014657102	-1.534232849	-1.477354413	-0.119609925
ENSMUSG00000051378	Kif18b	0.245976295	0.374340137	0.451411405	0.785141473	1.262428939	1.875893663	-0.227118295	0.620770432	1.309073143	0.11819373	-0.00741312	0.436562492	0.183068885	0.187211106	-0.803313345	-1.353683154	-1.346581586	-1.275604304	-1.919165585	-0.91719231
ENSMUSG00000056305	Usp39	1.168631433	-1.614298142	0.219945713	1.168565577	0.864802285	1.588212794	0.639455436	0.520097959	0.393663849	1.303250226	-0.78232745	-1.348818237	0.060342734	-1.403646503	-0.826368179	-0.301884098	-0.029684333	0.451403365	-1.411285071	-0.660059356
ENSMUSG00000057130	Txnl4a	0.639369611	0.408162264	0.136748286	0.799705587	1.514974883	1.646643318	0.098511473	-1.197464021	0.211071725	0.5354488	-2.323506007	-0.10113041	0.106861283	0.213941049	-0.243245179	-1.215096212	-0.865493316	1.072431548	-1.443596805	0.005662121
ENSMUSG00000057236	Rbbp4	1.361541608	-0.567944358	1.363183083	1.072536576	0.734427552	0.850900563	0.216991424	1.211544087	0.445425791	1.115217498	-0.081577184	-0.867496283	-0.698373549	-0.027453221	-0.145406104	-1.204515564	-1.914157641	-0.868317427	-1.47985854	-0.516668309
ENSMUSG00000059248	Sep9	0.913647566	0.244895398	0.157738364	0.51117721	-0.767912431	0.789629011	0.430926684	1.222421666	-0.049237628	2.301331483	0.615947562	-0.376365805	-0.71739174	-1.238866113	-1.500340353	-0.834782128	-0.938340558	-0.999301936	-0.931945138	1.166768885
ENSMUSG00000059586	Nsmce2	0.140617929	-1.789106082	1.376226598	0.044643869	-0.074685614	-0.115206346	-0.5694543	1.134950226	0.150997781	1.374617141	1.147830065	0.493260996	0.181603674	0.706266128	-1.471219553	0.791174941	-1.505212016	-1.470441796	-0.93648199	0.38961835
ENSMUSG00000060860	Ube2s	0.848544695	0.102937685	1.305618581	1.226625607	1.880743284	0.833201291	-0.829139042	0.422520532	0.232356418	-0.347469866	0.707853027	-0.088625596	0.31182193	-0.261190966	-0.772151476	-0.871810669	-1.251082396	-0.98825747	-2.276127642	-0.186367929
ENSMUSG00000062248	Cks2	1.32477215	0.329305208	0.925754451	1.721171041	0.790938028	0.536953777	-1.605633839	0.372464334	0.06569696	0.314163646	0.27558724	0.209245746	-0.108538347	0.624087629	0.454536316	-0.735977885	-1.867478062	-0.973432794	-0.9035877	-1.750027899
ENSMUSG00000063358	Mapk1	-0.293559882	0.44152241	0.240753284	1.235376817	0.722977526	1.47900299	0.053781679	1.59273878	0.0657597	1.878573115	-0.580033828	-0.683025948	-2.094879925	-0.446165589	-0.697804954	-1.227401931	-0.487755656	-0.369547803	-0.767554224	-0.06275656
ENSMUSG00000065954	Tacc1	1.750116447	-1.310116805	0.891171553	-0.26839028	-1.252209655	-0.73277347	0.66726165	1.577910746	1.183264428	1.893693976	0.107115036	-0.666776611	-0.525864863	-0.869126538	-0.335315745	-0.167943218	0.113062143	-0.966643119	-0.261287468	-0.827148206
ENSMUSG00000066979	Bub3	0.065084529	-1.249382359	0.307538472	-0.690768138	0.190286573	1.779642349	0.7434612	0.26578628	0.652949002	1.371097976	0.967157739	-0.109063019	0.006417339	-0.079952619	0.948663407	-2.346041118	-1.215556014	-0.02947148	-1.358687399	-0.219162717
ENSMUSG00000068744	Psrc1	0.505187371	1.332230871	1.787398877	0.360420081	1.033414351	1.405248943	-1.607211627	-0.388277011	0.692987233	-0.682675347	0.018520951	0.198737706	0.373977775	-0.59334337	-1.276498274	0.830733997	-0.776912711	-1.015176989	-1.000297266	-1.198465561
ENSMUSG00000069089	Cdk7	-0.252196691	2.207031019	-0.285367913	1.215425802	1.064415138	-0.097433996	-0.014245596	-1.033269605	-0.72841951	1.615921222	-0.708837667	-0.588104299	-0.102364079	-0.536161307	0.857045165	1.027283495	-1.621680328	-0.930970547	-0.798979684	-0.289090617
ENSMUSG00000069631	Strada	1.909946239	1.216972732	1.074938411	-0.726197602	-1.573143109	1.697583925	0.810981694	-0.424500998	-0.314539161	-0.226628657	0.759766592	-1.392064539	-0.667506735	0.411951145	-0.255724636	0.177655258	-0.4580371	-0.955522891	0.147192247	-1.213122816
ENSMUSG00000069910	Spdl1	1.44636195	-0.679108218	0.723249567	0.341367447	-0.110051514	0.782526701	0.004807455	-0.314689111	1.551043498	0.074985228	0.2921394	0.118482207	0.828881321	1.462811348	-0.50631965	-1.694287287	-0.468706704	-1.520704982	-1.992821038	-0.339967619
ENSMUSG00000070348	Ccnd1	0.508468769	1.492356674	0.748409184	-0.103016888	-1.350760874	0.791783626	1.579391305	-1.36577475	0.093629082	0.281362668	-0.765132743	0.70767085	0.390180846	-0.149772351	-0.177358117	1.434309141	-1.898784468	-0.486665805	-0.44349	-1.286806148
ENSMUSG00000071533	Pcnp	0.688743627	0.112347564	-0.123844564	0.8529366	2.000468605	1.541692338	-0.704421919	-0.360027259	0.125549165	-0.094570589	-1.652636144	-1.220691476	0.064354739	-0.91587409	1.243208801	-0.969505535	-0.917348885	-0.221826268	-0.760712167	1.312157459
