ensembl_gene_id	gene_name	AM01_Y_N_R1	AM02_Y_N_R2	AM03_Y_N_R3	AM04_Y_N_R4	AM05_Y_N_R5	AM06_Y_G_R1	AM07_Y_G_R2	AM07_Y_G_R3	AM09_Y_G_R4	AM10_Y_G_R5	AM11_O_N_R1	AM12_O_N_R2	AM13_O_N_R3	AM14_O_N_R4	AM15_O_N_R5	AM16_O_G_R1	AM17_O_G_R2	AM17_O_G_R3	AM19_O_G_R4	AM20_O_G_R5
ENSMUSG00000001552	Jup	0.979884909	0.854534605	1.062070672	0.967516431	1.021600696	1.272501896	-0.220835398	0.294982381	0.675885993	0.628050245	-0.056389355	-0.520830611	-0.837083688	-0.815563973	-0.870607178	-2.259240978	-0.649213489	-1.813801142	-0.269468042	0.556006025
ENSMUSG00000002055	Spag5	1.498654457	0.40031044	1.483475531	0.857237943	1.081595847	0.912803967	-0.0109728	0.272030257	0.939913915	-0.469351424	-0.059706721	0.056063909	0.213347303	-0.663006144	-0.457811779	-0.495684357	-2.514007245	-1.129566263	-1.181081948	-0.73424489
ENSMUSG00000002289	Angptl4	2.022285703	1.928557026	1.433525931	1.218609719	0.961660561	-0.900201666	-0.74661413	-0.238979819	-0.520815501	-0.779585649	0.147556838	0.197677102	-0.569533659	-0.715179279	-1.257422845	-1.181067722	-0.200783769	-0.547792244	-0.423834681	0.171938084
ENSMUSG00000002477	Snrpd1	0.378030055	0.670872696	1.212815338	0.458528793	1.607381419	0.208478465	0.03608781	0.753349188	0.937801285	0.23600031	0.855311958	0.187431583	0.214787674	-1.188052231	-0.053647255	-0.739773004	-1.297853637	-1.036321098	-2.475883525	-0.965345822
ENSMUSG00000002870	Mcm2	-0.370053346	-0.385809484	0.553542761	0.781143604	1.136534226	1.297289765	0.339740265	0.135475889	1.410804999	-0.63709729	0.787429105	0.873554796	0.76950077	0.026469683	-0.142126034	-0.992495357	-0.776478768	-1.226769413	-2.420110479	-1.160545691
ENSMUSG00000003420	Fcgrt	1.870133963	0.03125154	-0.01257414	0.874038778	0.663296717	1.345460199	0.067045633	0.274008719	0.303605736	1.721013082	-0.466836555	-0.179906719	-0.371542298	-0.207742559	0.21601817	-1.662376888	-1.533213327	-1.596100298	-0.2666501	-1.068929651
ENSMUSG00000003778	Brd8	1.286962789	2.286343038	1.549488739	0.987461686	0.52911396	-0.266025741	-1.516176345	-1.251177218	1.058821119	-0.548208553	-0.559739489	-0.390349902	-0.668395418	0.535717632	-0.185820194	-0.943639727	-0.685492312	-0.316856984	-0.417633616	-0.484393464
ENSMUSG00000003779	Kif20a	0.930815969	-0.075290267	1.061392778	1.369269138	1.537980818	1.05941827	0.408520351	-0.045345381	0.994502232	0.318097684	0.390017024	-0.473342164	0.326487434	-0.586929175	-0.81152808	-0.739394081	-1.679150603	-1.251647459	-1.701460822	-1.032413666
ENSMUSG00000004880	Lbr	1.780140382	1.2788539	0.536181516	0.741187554	1.622008305	0.819972859	-0.605554319	-0.93833383	1.43748541	-0.532512083	-1.089184801	-0.425708564	-0.561480141	-0.098724188	0.154468408	-0.115630031	-1.628215566	-1.152511843	-0.579006202	-0.643436765
ENSMUSG00000005057	Sh2b2	0.460068177	1.848294936	1.661497537	1.16281906	1.658206687	0.039534758	-0.577476661	0.280518273	-0.269404483	-0.815269276	-0.489311406	0.045348016	-1.333475199	-1.511742714	-1.154114711	-0.950494774	0.578591555	-0.229320621	-0.620044657	0.215775503
ENSMUSG00000005233	Spc25	1.251266922	0.379856898	1.144793254	0.879399562	0.952952809	1.648813989	0.110476765	-0.344168262	1.036802721	-0.025925126	0.369282586	-0.188845397	0.092729525	-0.337069374	-0.412752413	-0.570084623	-1.394024465	-1.863464475	-1.834688224	-0.895352671
ENSMUSG00000005410	Mcm5	0.368639864	-0.584756385	1.066406419	0.82120586	1.087510379	1.315210735	0.316961146	1.078698375	1.104811685	-0.698506635	-0.182010746	0.636960802	0.345677056	0.2078591	-0.463645724	-0.969850758	-0.609242646	-1.27816	-2.379092088	-1.184676441
ENSMUSG00000005413	Hmox1	1.676792494	1.194874569	1.200429998	0.727405895	1.570329965	1.079919796	-0.370133352	0.528500759	-0.042069866	-0.099963827	-1.269782029	-0.808291082	-0.22872254	-0.58808027	0.502871343	-1.353116865	-0.933638702	-0.344664831	-1.154839582	-1.287821872
ENSMUSG00000005470	Asf1b	0.772876526	-0.412772744	1.050598726	0.786906921	1.181570939	1.526814317	0.110833316	-0.263381281	1.150038354	0.119160148	0.795775558	-0.378352285	0.680092755	-0.157201795	-0.487689596	-1.342148827	-1.446471317	-1.02261298	-2.160925065	-0.503111669
ENSMUSG00000006333	Rps9	-0.111363466	-0.435782874	0.216203098	0.505800828	0.604396899	0.488236998	0.330744682	1.147200632	-0.893281747	2.336207611	0.763124935	0.549251541	0.097336007	0.709170536	0.152708755	-0.804386569	-1.591684292	-1.475615593	-1.49773285	-1.090535133
ENSMUSG00000006398	Cdc20	0.82145944	0.51401261	0.828200848	1.082667834	1.366342485	1.070647081	0.336024845	0.215770858	0.950298047	0.390419322	0.109521552	0.127838289	0.195350864	0.03629001	-0.936324588	-1.125797342	-1.978789762	-1.669154697	-1.576991777	-0.757785919
ENSMUSG00000006498	Ptbp1	1.726327683	0.998935215	1.940951949	1.216240029	1.001158885	-0.628458715	-1.416674138	-0.268723447	0.203918243	-0.613826498	0.970748655	0.453872558	-1.361261647	-0.413775584	-0.622182474	-0.835875814	-0.626023736	-0.216239746	-0.904211569	-0.604899851
ENSMUSG00000006585	Cdt1	-0.010541771	0.325552962	1.467091775	1.405715441	1.988843452	0.745362515	-0.502230829	-0.118519909	1.231134283	-0.322167281	-0.244164145	0.063979677	0.131593648	0.134198146	-1.007726954	-1.253998549	-1.135421574	-1.163291165	-1.743309447	0.007899726
ENSMUSG00000006589	Aprt	-0.139952699	0.649944888	1.274852771	1.386800386	1.418964464	0.541509613	-0.76163929	0.706899124	0.175818074	1.740290492	0.197302996	0.016778981	-0.559999586	-0.63039082	-0.691893941	0.062031653	-1.509061828	-1.454031452	-1.191734457	-1.232489368
ENSMUSG00000006678	Pola1	0.82908172	0.24145429	0.757957721	0.791180065	0.780228971	0.669086497	0.821485393	-0.447204456	1.484535479	-0.531587326	0.881092395	0.508437091	-0.594005454	-0.075362019	0.597727463	-2.073392741	-1.53388667	-1.297035888	-1.580835722	-0.228956808
ENSMUSG00000006715	Gmnn	-0.203967294	0.314492955	0.555914003	0.665035554	1.040255586	1.852323777	0.470004326	1.291962418	0.814648652	0.857967097	-0.123253995	0.218174792	0.025277851	-0.714910394	-0.544396683	-1.124685422	-0.610831941	-1.534659511	-1.909158978	-1.340192794
ENSMUSG00000009633	G0s2	1.264662942	2.192712381	0.96164081	1.066024072	1.28644457	-0.423087521	-0.555274972	0.923596071	0.701002019	-0.144700979	0.107987069	-0.299789921	-1.037134237	-0.328503806	-0.851616842	-1.283100124	-0.951012302	-0.862382094	-1.163950393	-0.603516743
ENSMUSG00000010362	Rdm1	0.375329798	-0.501451159	1.063457554	0.178790488	1.928739905	1.330245929	0.260052737	0.888745815	0.835659036	0.990364231	-0.650506748	0.273573883	-0.386574371	-1.014846775	-0.457617454	-2.080515372	-0.553689734	-0.908476347	-1.432499629	-0.138781784
ENSMUSG00000012443	Kif11	1.205777293	-0.293849176	1.431952651	1.297672973	1.142935849	0.806369123	0.133783875	0.369890275	1.261386482	0.040875431	0.37282465	-0.400188068	0.072118636	-0.395203152	-0.451968126	-1.48298114	-1.527500191	-1.298954389	-1.655417866	-0.629525129
ENSMUSG00000015749	Anp32e	0.923901625	0.097955472	1.502086811	0.868579026	0.857565028	1.266912962	0.580646603	0.769553983	0.775998471	0.330280197	0.085060264	0.082032347	0.045221878	-0.885581327	-0.809276797	-0.654611101	-1.921651595	-0.751448552	-1.560611116	-1.602614178
ENSMUSG00000015880	Ncapg	0.609284181	0.371276376	1.471818053	0.848945115	1.051371423	1.39598943	-0.474097955	0.223015466	0.765645981	-0.292639528	0.118681358	0.592102812	0.66342069	0.219508567	-0.89968961	-1.129803784	-1.679824873	-0.651175763	-1.980376277	-1.223451664
ENSMUSG00000017716	Birc5	1.163421367	0.332432036	1.205019208	1.042528901	0.896817471	1.22539105	0.307934685	0.172165795	0.715374927	0.059881783	0.11165725	0.029315626	0.285836798	-0.194093281	-0.344080075	-1.222812114	-2.274445265	-1.568369643	-1.597510431	-0.346466088
ENSMUSG00000017861	Mybl2	1.312416712	-0.024281121	0.943940398	0.999145133	1.441453336	0.868017643	0.358274945	0.453566887	1.494158575	-0.209465586	-0.723553496	-0.210033117	-0.670583476	0.104587133	-0.247814077	-0.993430233	-2.349826733	-0.522820554	-1.127099725	-0.896652643
ENSMUSG00000018381	Abi3	0.929693079	1.185283154	0.769755114	0.538264312	0.883895513	1.330289948	0.828323149	0.500554696	0.58119713	0.131019402	-1.007555107	-0.156969974	1.320392171	-1.120562586	-1.297851635	-0.67653741	-1.29028334	-1.261453315	-1.390671459	-0.796782841
ENSMUSG00000019942	Cdk1	1.004864584	0.277852231	1.117427902	1.178873156	1.048568763	1.404722264	-0.002860175	0.274800073	0.973957079	-0.13090534	0.24713279	0.405169397	-0.205476849	-0.206695066	-0.747864156	-1.028157487	-1.487829276	-1.386925135	-2.190592345	-0.546062411
ENSMUSG00000019961	Tmpo	1.082727341	0.394690409	1.219611685	1.136638077	1.695119897	0.895291148	-0.151995347	0.274187236	1.268766153	0.286496153	-0.234897888	-0.112331024	-0.414030154	-0.569544183	-0.335425566	-1.151713937	-1.501241998	-1.058287044	-1.774892746	-0.94916821
ENSMUSG00000020038	Cry1	1.39940483	0.468110248	0.811408598	0.629557207	1.973358379	1.122684565	0.369326153	-0.302623767	0.70055431	0.081030377	0.338834614	0.003650634	-1.043067604	-0.358100712	-1.127795744	0.050878275	-1.515950136	-1.211751253	-0.61984541	-1.769663564
ENSMUSG00000020102	Slc16a7	1.883639039	1.624064027	0.4127657	1.260075974	1.176850931	-1.278150548	-1.332707555	0.590833806	0.869909885	-0.393681671	-0.105622236	-0.509930224	-1.452722491	-0.756212514	-0.458557303	-1.062778893	-0.523480173	0.554821618	-0.227794736	-0.271322636
ENSMUSG00000020185	E2f7	0.43367532	0.152078784	1.305157198	0.40573069	1.324247412	1.265134769	-0.021592715	0.164847936	1.364684264	0.310722324	0.971752801	0.031580494	0.093059648	-0.182680224	-0.628884073	-1.633369495	-1.429336501	-1.510158359	-1.586207933	-0.830442342
ENSMUSG00000020330	Hmmr	1.175313974	-0.056387846	1.250482797	1.358893245	1.02024837	1.187722891	-0.439091101	0.150507975	1.57258662	0.214398873	0.122157803	-0.182604792	-0.021471773	-0.421583028	-0.879971664	-0.650835224	-1.368504017	-1.617299678	-1.516475094	-0.898088331
ENSMUSG00000020349	Ppp2ca	1.46425778	2.023781666	0.578384595	1.15033528	1.388989542	-0.76177496	-1.286283098	0.542896908	-0.831285385	-0.393058188	0.853445423	0.343415939	0.002416773	-1.405764947	-0.504592679	-0.692094547	-0.844064597	-0.255805526	-1.197118715	-0.176081262
ENSMUSG00000020493	Prr11	1.234736726	0.207789361	1.232991066	1.190765553	1.338426664	1.113108658	0.102773471	0.48989756	1.061032411	-0.208432089	0.407173228	-0.268164574	-0.294057629	-0.072009693	-1.222021441	-1.115670211	-1.593920935	-1.024720422	-1.460724101	-1.118973602
ENSMUSG00000020649	Rrm2	0.891795199	0.216102977	1.156867545	0.717458423	1.118595554	1.345250422	0.336510697	0.64912389	1.022632419	0.075741878	0.211784178	-0.016250958	0.305986401	-0.539976097	-0.72168081	-1.170901013	-1.898889939	-1.290787897	-1.966672203	-0.442690667
ENSMUSG00000020808	Pimreg	1.115807541	0.280977348	1.119754063	1.400686814	1.121560682	0.847415184	0.036434921	0.202946064	1.199728301	0.124207766	-0.042487756	-0.23941933	0.144991592	-0.584461302	-0.235459016	-1.276733098	-2.332043895	-0.620496741	-1.629079361	-0.634329778
ENSMUSG00000020897	Aurkb	0.852745536	0.138940594	1.260774455	0.676480782	1.317573415	1.117886796	-0.090321737	0.333087818	0.947087335	0.384195351	0.580325115	-0.000324956	0.194000513	-0.632197175	-1.408116194	-0.55719005	-1.858878424	-0.382706048	-2.230295441	-0.643067686
ENSMUSG00000020914	Top2a	0.822001599	0.193888346	1.244373653	1.208027289	1.200204807	1.039806472	-0.183057751	0.319414915	1.417672596	-0.135339484	0.150369955	0.042322876	0.073717905	-0.21489549	-0.595243325	-1.086885492	-1.838599287	-1.24089035	-1.963760135	-0.4531291
ENSMUSG00000021149	Gtpbp4	2.266210561	1.972179934	0.961578832	0.276196614	1.064620372	-0.91063911	-1.346413215	-0.001134057	-0.097164662	-0.263300683	0.604558727	-0.353380738	-1.119452913	-1.465592457	-0.282666031	-0.383739806	-0.612863931	0.198295953	-0.731841755	0.224548366
ENSMUSG00000021185	Dglucy	1.650915714	1.103298552	0.242305711	0.541985504	2.263625421	0.996684435	-0.536871354	-0.976274297	1.16501159	0.327938253	-0.972712456	-0.18196917	-0.530332973	-0.868048363	-0.304116547	-1.069398012	-0.428576997	-1.37729951	-0.563244216	-0.482921286
ENSMUSG00000021326	Trim27	-0.344037742	0.801952415	0.578926129	-0.019360619	1.26934091	-0.347315618	0.440981817	0.334643219	0.278545847	0.919962779	1.273400904	0.041562805	0.585623531	0.441471081	0.866734354	-0.589187775	-1.607779527	-1.881643044	-2.201357375	-0.84246409
ENSMUSG00000021485	Mxd3	0.715752693	0.372237733	1.31031443	1.158922601	0.846044341	1.609947882	-0.055548623	-0.024702121	0.674260497	-0.051476138	0.487334668	0.859580095	-0.41598005	-0.54249523	0.119207039	-1.391846057	-1.322841239	-1.237102576	-1.59977298	-1.511836966
ENSMUSG00000021508	Cxcl14	1.391068491	0.904313213	0.55038056	1.234601582	0.934110593	0.739899624	0.814027403	0.60451355	0.851755697	0.303417445	-0.535436932	0.348084738	-0.307135587	-0.660377739	-0.472784174	-0.764533801	-0.979270965	-1.484661998	-1.406186759	-2.065784941
ENSMUSG00000021569	Trip13	0.900922998	0.690510646	1.159045638	1.111317854	0.619802557	1.480972952	0.396796617	0.735350239	1.028595681	-0.270277221	0.278824323	-0.072628794	-1.010597637	-0.214826992	-0.733333198	-1.570312227	-1.455492607	-1.650087036	-1.310763484	-0.113820309
ENSMUSG00000021754	Map3k1	1.386344304	1.824477293	1.160716414	1.152955305	0.911835138	-1.252566401	-0.208320793	1.100634531	0.218093131	-1.062198064	0.013221905	-0.434341695	-1.137149792	-0.00477409	-0.642406228	-0.755787428	0.093704067	0.088820939	-0.614254516	-1.83900402
ENSMUSG00000021811	Dnajc9	1.005355641	-0.00938252	1.028094899	1.364943588	1.415335867	1.09691498	0.614686708	0.819433596	0.61368326	0.506685797	-0.730019618	-0.227276183	0.354959172	-1.287172094	-0.768186893	-1.196944461	-1.638394583	-1.040746859	-1.257144718	-0.664825577
ENSMUSG00000022009	Nufip1	1.283057827	1.765928423	0.75226839	1.252523575	0.561448725	1.009264644	-1.076982673	0.430964745	0.900325976	0.296562029	-0.798726562	-0.534223682	-0.535350935	-0.312740669	-1.852942666	-1.031245022	-1.587044218	-0.349702186	-0.262586137	0.089200418
ENSMUSG00000022021	Diaph3	0.443740722	0.919765606	1.800067005	1.323361112	0.900475281	-0.022066129	0.352292201	0.671724799	1.111111358	0.091128523	0.074926153	0.267949717	-0.671639831	-0.548135086	-0.523934819	-0.622123748	-2.20059063	-1.477656939	-1.073035322	-0.817359971
ENSMUSG00000022033	Pbk	0.935486756	0.03596707	1.518852625	0.839383836	1.003811973	1.100722315	-0.57993149	0.313777537	1.319713877	-0.18502118	0.297832288	-0.337704119	-0.018671156	-0.327854074	-0.21521093	-0.67288908	-2.475599883	-0.799468779	-1.76201772	0.008820135
ENSMUSG00000022034	Esco2	1.134776716	-0.234978952	0.631034259	1.171736749	0.847369159	1.143616018	0.499877987	0.609514078	1.659812015	-0.573894209	-0.018988019	-0.124960399	0.767405331	-0.818021875	-0.692355327	-0.565941145	-1.194722427	-0.75425502	-1.695231833	-1.791793105
ENSMUSG00000022120	Rnf219	0.95916368	1.15767691	0.581730251	-0.235142754	-0.517573125	1.233687124	1.211406716	0.283184196	1.309414185	1.096041497	0.101960478	-0.760344324	-0.084525523	-0.018711959	-0.459129452	-0.85643736	-1.270749657	-0.535052473	-2.47640617	-0.720192239
ENSMUSG00000022234	Cct5	0.346891287	0.269517878	0.89817439	1.88349002	2.000367412	0.272679974	-0.803505083	0.640120994	0.011756696	1.231751009	-0.197061277	-0.359557657	-1.183277156	-0.108333399	0.069693836	-0.990398197	-1.267995981	-0.638029436	-1.768933013	-0.307352297
ENSMUSG00000022314	Rad21	0.231525968	-0.504164109	1.057130734	1.514382283	0.945560763	0.449666099	0.292328479	0.931854239	0.988387785	1.391912476	0.139530852	0.042525273	-0.276760845	0.138444985	-0.407435496	-1.441086263	-0.916837868	-1.228251722	-1.651975929	-1.696737705
ENSMUSG00000022322	Shcbp1	1.155260888	0.267156242	1.129540633	0.986301868	1.332534153	1.020102983	-0.46683403	0.489192967	1.128063423	0.155695605	-0.010018252	0.564199256	-0.097712149	-0.739806711	-0.4909085	-1.044180553	-1.085245971	-1.605191653	-2.118999377	-0.569150822
ENSMUSG00000022391	Rangap1	0.164691748	0.075170366	0.877249366	1.099796937	2.239770521	1.363841715	0.098784834	0.087750931	1.119039056	0.300478856	-0.314131883	-1.142291527	-0.312872867	-1.121010318	0.219526371	-1.522922308	-1.316889992	-0.307720275	-1.30601987	-0.302241661
ENSMUSG00000022408	Fam83f	1.491548175	1.439018606	1.276606253	0.355900807	0.481835448	1.42966429	-0.162420829	0.653051819	0.555685648	0.223199282	0.036492179	-0.693290141	-0.024972782	-0.745355583	-0.781534572	-1.290751689	-0.892487504	-1.955784518	-1.387025901	-0.009378989
ENSMUSG00000022601	Zbtb11	1.239872027	2.007421089	0.896952568	1.486458036	1.039718917	-0.356912809	-0.802745306	0.240638654	-0.686826351	-1.077496099	0.002176081	-0.549835595	-1.340937335	0.35487699	-0.423389368	-1.659276301	0.018015332	0.684670432	-1.116111161	0.042730199
ENSMUSG00000022881	Rfc4	0.629200249	-0.094967238	0.915374733	0.7758816	1.257016608	2.223170849	0.740474923	0.608878957	0.472256236	-0.711486778	0.353944486	-0.342410689	0.083366624	0.047643844	-0.633553046	-1.567249394	-0.884482524	-1.245074299	-1.525245399	-1.102739743
ENSMUSG00000023015	Racgap1	1.191860884	-0.147869395	1.279082642	1.224743362	1.014958928	1.115027762	0.205997889	0.175855085	0.777018462	0.483736914	0.566268351	-0.078216319	-0.20845204	-0.618873584	-0.416214967	-0.78946529	-1.848957861	-1.588830459	-1.880137609	-0.457532756
ENSMUSG00000023505	Cdca3	0.754511792	0.287846047	1.239447107	1.20223763	0.756224259	1.057306843	-0.095839919	0.275585092	0.89880116	0.328472342	0.820971818	0.235009217	0.030337886	-0.060012373	-0.178625913	-1.384576474	-1.832538643	-1.146088613	-1.938122845	-1.250946412
ENSMUSG00000023908	Pkmyt1	0.886445477	0.94417619	1.576160301	1.638064557	1.177881365	0.213294173	0.070189707	-0.185251385	1.237586228	-0.144540328	0.423045425	0.057025372	-0.309584743	-1.05079546	-0.499401875	-1.319178176	-0.980232792	-1.366070212	-1.43544848	-0.933365345
ENSMUSG00000023919	Cenpq	1.006611444	0.840040814	1.253628764	1.28362331	0.674223263	1.437967416	-0.365062306	0.552115423	0.199291703	0.398069381	0.567269649	0.03442666	-0.53914176	-1.113157146	-0.676000972	-0.517918886	-1.367955616	-1.480020663	-2.06089113	-0.127119346
ENSMUSG00000023940	Sgo1	0.893207128	0.492284287	1.343877014	1.247914775	1.075313937	1.060324928	0.062011242	-0.028686459	0.753195837	0.324672819	-0.030013207	-0.899165262	0.326920784	0.516590456	-0.32262357	-0.838779788	-1.195872054	-2.164035615	-1.543007951	-1.074129299
ENSMUSG00000024056	Ndc80	0.240044911	-0.609778605	1.681781007	1.191682053	1.328532227	1.581291182	0.061068104	0.288278327	1.000088176	-0.188788558	-0.140219629	0.326807053	0.261056968	-0.193911773	-0.656323778	-0.764796716	-1.043172427	-1.160152497	-1.847413973	-1.356072052
ENSMUSG00000024217	Snrpc	-0.173775005	1.070844067	1.92008707	0.393405925	0.885055476	1.569953235	-0.27753914	0.670651592	1.0797352	0.506382486	-0.227275084	-1.221934461	-0.420109414	0.010621377	-0.447268348	-0.942182822	-0.451336694	-1.553332273	-1.694983439	-0.696999747
ENSMUSG00000024319	Vps52	0.769470343	0.96987689	0.595038472	1.632806774	1.543615957	0.525556416	-0.089650325	0.085803588	0.101504888	0.3687528	-0.29236182	0.88351593	-2.017951263	0.462827223	-0.078412543	-0.857930196	-1.689791479	-0.869946124	-0.892300441	-1.150425092
ENSMUSG00000024507	Hsd17b4	0.388861518	0.764344853	0.648835411	1.13074371	1.961111877	1.59682403	-0.923241828	1.132452318	-0.047051481	0.530006981	-0.453349859	-0.575365233	0.185030082	-0.712374755	-0.728394725	-1.712688933	-0.523160993	-0.564606551	-1.504984509	-0.592991915
ENSMUSG00000024521	Pmaip1	1.656114637	1.927457927	0.998092813	0.122332249	0.501727611	-0.539681004	0.288621271	-0.259057956	-0.412329193	-1.995606796	-0.047703718	0.493384485	0.488797028	0.430203572	0.307072298	0.456232984	-1.789193137	-0.638538544	-1.247105065	-0.740821463
ENSMUSG00000024556	Me2	1.358657325	0.609559293	1.216442303	0.791001789	1.398061801	-0.279122781	0.274931816	0.956990388	-0.280301086	1.371687734	0.700804381	-0.621969179	-1.282505319	-0.347943464	-0.737979785	-0.153809804	-1.346423632	-0.809478521	-1.266878296	-1.551724965
ENSMUSG00000024590	Lmnb1	0.861942018	0.908942149	1.577302687	1.521612189	1.224353835	0.327492915	-0.226574251	0.461214074	0.987749854	-0.488541151	0.305644485	0.634602174	-0.698473408	-1.127578748	-0.53553334	-0.724103021	-1.534593808	-0.98648935	-1.403921472	-1.085047831
ENSMUSG00000024640	Psat1	0.771053889	0.650580133	1.839319479	1.318526856	0.995645051	-1.064597268	-1.066680389	0.348005384	0.401045665	0.296601687	1.187233242	-0.384925296	-0.131595576	-0.029261233	-0.18071142	-0.458984716	-0.267736761	-1.099451216	-2.352175663	-0.771891848
ENSMUSG00000024791	Cdca5	0.711475983	-0.409721925	1.191928493	1.00196504	0.915340041	1.706471422	-0.15479837	0.531346279	1.338594819	0.183376596	0.268319201	-0.191197645	0.272150447	-0.472030543	-0.547499248	-1.062398302	-1.124312862	-0.974323412	-2.263640923	-0.921045091
ENSMUSG00000024795	Kif20b	0.368086251	-0.021404435	0.91881371	1.307096194	1.482864958	0.67019285	-0.14627075	0.462109008	1.415329133	-0.127470232	0.203987233	0.370942542	-0.376343779	0.174716664	-0.4886354	-1.454027637	-1.737486122	-0.470786585	-2.326688239	-0.225025364
ENSMUSG00000024989	Cep55	1.101117419	0.344643704	1.074311189	1.32052775	1.092224406	1.45070809	0.162189071	-0.116825751	1.086193235	0.066329625	0.116075863	-0.274370722	0.067457333	-0.113726531	-0.983519382	-0.737379714	-1.885089674	-1.202048664	-1.693049434	-0.875767811
ENSMUSG00000025364	Pa2g4	0.880039372	0.048368977	0.948962174	2.061401771	1.160888517	0.010552764	0.095359702	0.487119651	-0.015462615	0.548512315	0.608952695	0.571297584	-0.272202388	0.151552943	-0.812373812	-0.666230306	-1.722817459	-0.662141658	-1.808678087	-1.613102139
ENSMUSG00000025395	Prim1	0.741140874	0.095507979	1.204819673	1.459027176	0.683211639	1.346896176	0.175088874	1.046667026	1.044716205	-0.689052784	0.061783258	-0.265108289	0.338476756	-0.909826293	-0.625055396	-1.357822128	-1.14112791	-0.414553105	-2.1903827	-0.60440703
ENSMUSG00000025613	Cct8	1.405429475	0.207448677	0.390899113	2.152791921	1.992771521	0.700147664	-0.577855978	0.152775311	0.478934476	0.175357757	-0.167862813	-0.226945198	-1.512341127	-0.57466718	-0.177834604	-0.9212475	-1.135322763	-1.095551688	-0.984548143	-0.282378918
ENSMUSG00000025758	Plk4	0.403328867	0.185583877	1.05391692	1.41400086	1.555949094	1.26366283	0.052034814	-0.240759	1.296451502	0.199116529	0.44540688	-0.457785269	-0.266132177	-1.148675483	-1.119478317	0.175434223	-1.189659328	-0.516427265	-1.944176748	-1.161792809
ENSMUSG00000025766	D3Ertd751e	0.087492882	0.489964393	0.43885955	0.667897936	0.856296085	1.079176869	-0.029614304	2.204557138	0.388694578	1.145533807	-0.485068111	0.170864408	-0.063073306	-0.384930744	-0.32666487	-2.119009442	-1.148279429	-1.348017679	-1.271911643	-0.352768117
ENSMUSG00000026039	Sgo2a	2.037897423	-0.506516645	0.660193543	0.874205605	0.751825699	1.288643825	-0.19440413	0.529392679	0.747901878	0.277869779	-0.198392591	0.176703167	-0.496169529	0.093426892	-0.126455195	-0.917760325	-0.624849771	-0.59552285	-2.645434622	-1.132554831
ENSMUSG00000026238	Ptma	1.104640435	0.180864059	1.20725586	1.114426139	0.509048087	1.471636715	-0.307597186	0.410388029	0.367417045	0.401817262	0.168163514	0.472320878	0.247053868	0.110649969	0.053204239	-1.071842135	-1.859512551	-1.455174889	-1.307810007	-1.816949332
ENSMUSG00000026274	Pask	0.596591113	-0.002706212	0.819704652	0.697566725	1.310507529	1.897833559	0.977160491	0.01515866	0.819384004	0.413729233	-0.355398927	-0.199135722	-0.378485306	-0.384043475	-0.941860926	-0.80282634	-0.480431354	-1.52388705	-2.413091873	-0.065768781
ENSMUSG00000026496	Parp1	-0.260482444	0.595476731	0.351167604	0.433435998	2.168247391	0.329783222	0.783603869	0.43948364	0.616292331	0.759052579	-0.179673902	0.751693456	-0.792125383	1.023321185	-0.279425321	-1.715621614	-1.137937264	-1.08310936	-1.439039974	-1.364142744
ENSMUSG00000026605	Cenpf	1.069486602	-0.145834729	1.17701136	1.246505703	1.23155972	0.921335517	0.441576216	0.153101553	1.227651479	0.022126129	-0.262717121	0.070999676	0.294168674	-0.746277119	0.094864215	-0.969122956	-2.035549916	-0.989479691	-1.615130612	-1.1862747
ENSMUSG00000026622	Nek2	0.914155542	-0.256020459	1.247459685	1.386527927	1.378081233	0.983720717	-0.005383283	0.535120054	1.125187092	0.027408715	0.554942479	-0.164183493	-0.232696441	-0.203358054	-0.593777883	-1.025755759	-1.597901672	-1.151647011	-1.79012586	-1.131753529
ENSMUSG00000026669	Mcm10	0.385717724	0.439117599	1.176063795	0.932069862	1.283364214	0.775561174	0.204906331	0.144825891	1.981531165	0.291088785	-0.447150687	-0.287999434	-0.456652925	-0.207907466	-0.102757747	-1.30513301	-1.076284198	-0.569519911	-2.404151028	-0.756690134
ENSMUSG00000026683	Nuf2	0.991466117	0.005013355	1.321247221	1.067823201	1.561334372	1.113038261	-0.538444961	-0.009656105	0.953690549	-0.052555029	0.359289428	-0.012002917	-0.072500865	-0.003163223	-0.309415272	-1.168106933	-1.910105819	-1.137824316	-1.911228092	-0.247898971
ENSMUSG00000026779	Mastl	1.46353818	0.126192079	1.592539655	0.654996327	0.90746334	0.792244415	-0.071648244	-0.024301304	1.053179667	-0.33763836	0.640082262	0.528669958	0.338686411	-0.048563086	-1.262478066	-1.207308882	-1.274417678	-1.815256469	-1.419361621	-0.636618586
ENSMUSG00000026809	Spaca9	0.997121836	0.37275507	0.850997626	0.828793481	0.673297924	1.202537365	-0.4892758	0.813562686	-0.276189873	-0.658050768	0.264242306	0.570637568	0.296632999	1.137945019	0.50635971	-1.218280207	-2.103618854	-1.413564614	-0.715238356	-1.640665119
ENSMUSG00000026873	Phf19	0.94875375	0.913718066	1.428747289	1.346194126	0.558896968	0.843195137	0.214779412	-0.310961784	0.749131502	-0.558984038	0.477899161	0.585308415	0.212415147	0.205701912	-0.840282787	-0.737967934	-1.1479634	-1.952209064	-1.362269074	-1.574102806
