ensembl_gene_id	gene_name	AT01_AMY_F0_D0_R1	AT02_AMY_F0_D0_R2	AT03_AMY_F0_D0_R3	AT04_AMY_F0_D0_R4	AT05_AMRY_F0_D0_R1	AT07_AMRY_F0_D0_R3	AT08_AMRY_F0_D0_R4	AT05_AMDO_F0_D0_R1	AT06_AMDO_F0_D0_R2	AT07_AMDO_F0_D0_R3	AT08_AMDO_F0_D0_R4	AT14_AMDY_F0_D0_R2	AT15_AMDY_F0_D0_R3	AT16_AMDY_F0_D0_R4	AT13_AMRO_F0_D0_R1	AT14_AMRO_F0_D0_R2	AT16_AMRO_F0_D0_R4	AT10_AMO_F0_D0_R2	AT11_AMO_F0_D0_R3	AT12_AMO_F0_D0_R4
ENSMUSG00000025037	Maoa	-0.178342848	0.28289542	0.510936897	0.556266902	-0.565596733	0.537248201	-0.101495483	1.41082843	1.186581843	0.700751094	1.503272328	0.793467139	-1.749018056	-0.681319374	-1.193528965	-1.811213784	-1.445457182	0.531500846	0.229233931	-0.517010606
ENSMUSG00000025092	Hspa12a	0.119623172	0.407434952	0.282468568	-0.115798656	-0.041954729	0.875396694	-0.334373037	0.084465957	0.384174413	0.277011348	0.305060614	0.966167385	0.687102037	0.427586287	-3.117875023	-0.345458665	-2.257582522	0.693753132	-0.014826831	0.717624904
ENSMUSG00000025203	Scd2	1.16286603	1.157925377	0.906762071	0.756599665	1.263940251	1.576626919	-0.014608455	-0.141758698	0.485302623	0.87658692	-0.466949392	-0.386014509	-0.463771084	-0.26236057	-1.581816499	-0.417518557	-1.648053404	-0.252869961	-1.746502012	-0.804386714
ENSMUSG00000025289	Prdx4	0.82124869	0.605164306	0.860828591	0.409319145	0.074936802	-0.987431172	0.488954417	1.155998348	0.379443636	0.2949431	-0.325767942	-3.002548722	-1.111519094	-1.543021553	0.481917527	0.356324766	1.018868152	-0.056003301	0.286580872	-0.208236569
ENSMUSG00000025323	Sp4	1.426728534	1.816441828	0.456663195	0.509305891	0.799712081	1.176663832	0.342005785	-0.536146504	0.461093698	0.321031223	0.063840424	-1.506806898	-0.493294809	-1.041302923	-0.580708513	-0.349200766	-2.468203955	-0.527994442	0.143333568	-0.013161251
ENSMUSG00000025395	Prim1	-0.268563953	0.509610956	0.615237791	0.575852828	0.6357491	1.672054092	0.738367581	0.572679217	0.097272572	0.595609268	0.515199412	-1.882998109	-2.202507055	-1.058813751	0.742947613	0.494732721	0.081998994	-0.832809942	-0.108752075	-1.49286726
ENSMUSG00000026062	Slc9a2	0.248523964	1.02939689	0.773474279	0.854622467	0.559164701	0.101664869	0.535357462	0.400466293	0.119629996	1.053734952	0.6744229	0.671760744	-0.595157776	-1.088742239	-2.41739577	-0.549118481	-2.189931054	0.4712518	0.318846847	-0.971972844
ENSMUSG00000026315	Serpinb8	0.801229943	1.154789612	0.49610101	0.755681414	1.451520318	1.966916194	1.203593247	-1.036215769	0.95555661	-0.229264607	-0.088303391	-1.036215769	-1.036215769	-0.682953072	-1.036215769	-0.28993505	-1.036215769	-0.653661177	-0.623976439	-1.036215769
ENSMUSG00000026355	Mcm6	0.483875188	0.58320549	0.480038109	0.736542598	-0.091129458	1.15087817	1.0213236	-0.437857537	0.386185249	0.59061251	0.25689176	-0.07771147	-2.04112459	-1.323190783	-0.260082287	0.520633453	1.830497852	-1.218087145	-1.112663468	-1.478837241
ENSMUSG00000026389	Steap3	0.938276883	0.797101456	0.477633179	0.431579162	1.885390898	0.939356778	1.390241425	-0.688698254	0.10173546	0.768298982	-0.146992743	0.842849895	-0.424621742	-1.519797635	-1.184306063	-0.4437386	-1.469228156	-0.543308854	-0.944321762	-1.207450309
ENSMUSG00000026404	Ddx59	1.051893967	0.919744876	0.823533345	0.969393734	1.439410756	0.753522979	0.431860813	-0.563740193	0.174747252	0.271321631	-1.27535574	1.113978346	0.681599107	-1.275845504	-0.728043147	-0.599915399	-2.03633582	-1.165249623	-0.080567599	-0.90595378
ENSMUSG00000026421	Csrp1	0.771789509	0.285035112	-0.006487456	0.352338535	2.060349275	0.966136989	0.756191451	0.133559255	-0.075800191	-0.259334665	-1.446892954	-1.896774714	-2.262313626	-0.638102284	0.683565755	-0.362087526	0.58918407	-0.15780323	0.39887249	0.108574205
ENSMUSG00000026483	Fam129a	0.969040605	1.008108517	0.785055899	0.578688637	0.50558334	0.448129053	0.277101552	-0.113405749	0.235987254	0.682499734	0.536084124	0.751904241	0.166525399	-0.682157962	-2.201031345	-0.082663814	-2.867310062	0.070916553	-0.658590277	-0.410465699
ENSMUSG00000026490	Cdc42bpa	0.61798623	0.971434234	0.179290949	0.672170702	-1.2863244	-0.162624873	-0.712447357	0.114864448	1.230789175	0.751649623	1.391609886	1.241113066	0.760375375	-0.331724319	-0.898122356	-1.276992882	-2.378609839	0.139658635	-0.740757963	-0.283338334
ENSMUSG00000026509	Capn2	0.496125764	0.459859886	0.758869998	0.737257271	0.221586493	1.637988562	0.525969719	0.081030388	0.29298504	0.834986648	0.297200968	-0.733790795	-0.36388269	0.102108133	-3.07050306	-0.85753582	-1.61141441	0.196104626	-0.170550175	0.165603453
ENSMUSG00000026605	Cenpf	0.164004797	1.444101092	0.34217892	0.039646284	1.417406018	1.962215895	1.206774836	0.252335232	0.386652219	0.556606447	0.39317178	-1.376273639	-0.978134235	-1.070335199	-0.917166842	-0.255900213	-1.001561938	-0.763878662	-1.476544165	-0.325298629
ENSMUSG00000026655	Fam107b	1.259587861	1.88558733	0.942592359	0.596372913	0.877678861	1.001061684	-0.066630081	-0.598766476	0.248230064	0.624971033	-0.276267369	-0.093825892	0.291848567	-1.160615238	-2.310762108	-0.678267812	0.221611878	-0.647221046	-1.058659565	-1.058526966
ENSMUSG00000026683	Nuf2	0.469247944	1.244077583	0.568120239	0.216700761	0.725903075	1.969219901	1.253504926	-0.300603269	0.473807102	0.373623096	0.47125123	-2.10869488	-1.433082732	-0.93792315	-1.312254891	0.040789791	-0.323367441	-0.079331618	-0.916158454	-0.394829212
ENSMUSG00000026730	Pter	0.402983083	1.229474351	0.915168091	0.653351219	-0.192749476	-1.271534638	0.154341324	0.796016829	0.453006144	0.829052993	0.797122071	-1.429873772	-0.993416598	-1.629757218	0.038817735	0.265783989	-1.899016015	1.04696591	0.851591059	-1.017327083
ENSMUSG00000026748	Plxdc2	0.666784796	0.959791204	0.774610356	0.957951742	-0.074245101	0.703617781	0.198641041	0.020583525	0.654340127	0.924945533	1.142949648	0.017705809	0.227680373	-1.124870184	-1.357272858	-1.377187918	-2.418394276	0.240673681	0.260084853	-1.398390133
ENSMUSG00000026779	Mastl	0.900652352	1.82845837	0.810165411	0.28321663	1.363498589	0.952270249	0.880684387	-0.794118015	0.121693121	0.367445287	0.143421954	0.153579742	0.38701625	-0.872817389	-1.116376959	-0.30869378	-1.993595088	-0.724863823	-1.468037175	-0.913600112
ENSMUSG00000026979	Psd4	0.632110066	0.986241561	0.314834318	0.986885351	0.973003323	1.830320693	0.45755704	-1.988516516	-0.988514523	0.149982119	-2.050181084	-0.508156862	0.888561286	0.051089784	0.338822745	-0.288160228	0.16067952	-1.048324351	-0.688920399	-0.209313844
ENSMUSG00000026981	Il1rn	1.774067985	1.174781199	1.01979057	1.093112613	1.026157291	0.173594669	-0.05699971	0.047493318	0.180530616	0.722220333	-0.668445247	0.176578693	-0.048550016	-0.812668064	-1.466329426	-0.749122265	-2.350120318	-0.682690654	0.27125975	-0.824661337
ENSMUSG00000027111	Itga6	0.950148543	0.879118376	0.7131583	0.822631472	1.559355337	0.805237621	1.09355962	-0.13627672	0.101596928	0.569772313	-0.200092514	0.161255923	0.583629878	-1.361731776	-2.300664962	-1.196954507	-0.501558411	-1.044877587	-0.577458523	-0.919849311
ENSMUSG00000027306	Nusap1	0.720379114	0.788886771	0.316816169	0.799119364	0.863743651	2.103589061	1.497055165	-1.007138119	0.677289574	0.297280093	0.203528683	-0.534691283	-1.211180366	-0.85823372	-0.321454572	-0.166514099	-0.785713461	-0.33594394	-1.760425356	-1.28639273
ENSMUSG00000027323	Rad51	0.330851302	-0.585741679	0.231975476	1.084697282	1.806340384	1.730425711	1.238267331	-0.151490354	0.645451288	1.072724468	-0.468970161	-1.433710946	-0.575792599	-0.984555124	-0.098368122	0.130696964	-0.700141058	-0.922748544	-0.83553318	-1.514378437
ENSMUSG00000027326	Knl1	0.856288963	0.237293723	0.865635183	-0.069775997	0.460314373	1.982598202	1.145069591	-0.952911218	0.10347992	0.518795475	1.035400661	0.386921695	0.085244463	-0.544289384	-1.288840686	0.384134214	-1.732883359	-0.835449012	-1.707638786	-0.929388022
ENSMUSG00000027331	Knstrn	0.687350867	1.255955277	1.04109577	0.531191346	1.040240542	1.233916929	1.087598746	0.017276589	-0.481615766	0.749049853	0.323238432	-0.826773016	-1.533689574	-0.499693809	-0.853554998	0.544334028	-0.586999752	-1.106104931	-2.200458341	-0.422358191
ENSMUSG00000027342	Pcna	0.9297579	0.887367234	0.674971199	0.996798828	0.930548609	1.54398753	1.83498208	0.064747544	0.090816823	-0.384140222	-0.115952033	-1.750500662	-0.881875362	-0.8915254	-0.467456922	-0.013486972	-1.763593361	-0.91668102	-0.32534282	-0.443422972
ENSMUSG00000027469	Tpx2	0.520378228	0.895027028	0.621118638	0.496598424	0.153813262	1.235652188	1.600249562	-0.047020369	0.553452331	1.416325102	0.593384089	-1.710627951	-0.380417676	-0.65089302	-0.928158323	0.026380099	-1.561757269	-0.779520543	-1.735820338	-0.318163463
ENSMUSG00000027506	Tpd52	1.41168753	1.459200067	0.765796866	1.569783778	0.899154162	1.496582728	0.287766042	-0.734267065	-0.33963855	0.051914968	-1.316743315	-0.582203816	-0.007312721	-0.322830581	-1.098008637	-0.345228197	-1.984817914	-0.161933154	-0.421282887	-0.627619305
ENSMUSG00000027698	Nceh1	0.744680378	1.281978695	0.944160701	0.698572668	0.954826928	0.791155248	-0.564507339	-0.150021596	0.582856728	0.819620841	0.240294172	-0.483944191	-0.271686602	-0.264940939	-2.093963898	-0.221123897	-2.735118107	0.061937783	0.079558218	-0.414335792
ENSMUSG00000027715	Ccna2	1.0625385	0.982778112	0.702616039	0.898158116	1.152343663	1.133544397	1.380559636	-1.112714463	0.657688324	0.063869235	-0.153369334	-1.598197114	-0.613683919	-0.803209758	-0.824842941	0.257004741	0.536294991	-0.92618195	-1.479322138	-1.315874137
ENSMUSG00000027803	Wwtr1	0.722814365	0.769888428	0.367139332	0.924747092	-1.671626271	-0.758981851	-1.188724882	0.761498299	1.024295917	0.80578262	1.241720651	0.55509708	0.297022191	-0.606199821	-0.621540278	-0.411527754	-2.507544411	0.557201245	0.281391951	-0.542453904
ENSMUSG00000027863	Cd2	0.622816063	0.739402819	0.748802674	0.375854168	0.459629475	0.481133266	1.01650075	0.783810571	0.426959848	0.702780413	0.187599781	-0.125494871	-0.261367966	-0.628565412	-2.082221206	-0.571377639	-2.845917832	0.159639195	0.704253751	-0.894237848
ENSMUSG00000028068	Iqgap3	0.402880142	0.023588713	0.647317274	0.81566915	0.709444089	1.08128503	1.594622409	-0.391577249	1.064262247	0.764355027	0.917868913	-2.169335841	-0.312847876	-0.371516951	-0.808823817	0.029254782	-1.013837319	-0.14737381	-1.699526645	-1.135708266
ENSMUSG00000028124	Gclm	1.178959449	1.206820157	0.766750539	1.241536112	0.58230258	-0.120857536	0.863226981	0.275847923	0.535966991	0.185987529	-0.765195877	0.378480365	0.789206911	-0.427141229	-2.099243398	-0.677540405	-1.846125633	-0.165133655	-0.288669289	-1.615178515
ENSMUSG00000028184	Adgrl2	0.58902786	0.894422574	0.42269943	0.367647691	-0.544721946	0.387028213	-0.345409531	0.064398207	0.100891846	0.554335351	0.412570634	1.738168293	0.371895422	0.032663148	-2.527818069	-0.296354043	-2.558475762	0.357533037	-0.301314266	0.280811912
ENSMUSG00000028212	Ccne2	1.17919319	-0.428576874	-0.139592199	0.50988748	0.986108791	2.267337857	1.397910089	-1.012801006	0.782109441	-0.233610128	-0.310048977	0.226187335	-0.493962807	-1.082716039	-0.959092997	0.37509411	0.469556417	-1.391276991	-0.675108991	-1.466597702
ENSMUSG00000028312	Smc2	0.528347829	1.036103617	0.761161837	0.535146889	1.314200498	1.491758787	1.259937768	-0.500725762	0.411307028	0.555130046	0.361325547	-1.122648538	-0.263343679	-0.291984594	-1.121627035	0.385499419	-1.844544842	-1.066094685	-1.405063738	-1.023886391
ENSMUSG00000028480	Glipr2	0.530403418	0.52699151	1.106383827	0.823519885	1.537253368	2.191639797	0.337940871	-0.504926987	-0.296110896	0.585885567	-1.091973356	-0.929272837	-0.539339646	-0.421931711	-1.636113444	-0.035511742	-1.536528675	-0.707188263	0.532622276	-0.473742962
ENSMUSG00000028771	Ptpn12	1.172051879	1.221760709	0.373542392	0.097236091	-0.698989266	1.284975811	-0.149108183	0.306386916	0.70260001	0.666541411	0.552958397	-0.867876056	-0.512284418	0.211431441	-1.095717059	-1.200404268	-2.904350071	0.161604054	0.553514204	0.124126005
ENSMUSG00000029086	Prom1	1.322097529	0.634236406	0.38785532	1.057891594	0.794876133	0.46833197	0.128143282	0.953915072	0.394232841	0.30816249	0.310007189	-0.353769942	0.466997627	-0.984853517	-1.647195585	-1.291106949	-2.630143383	-0.480220226	0.628755728	-0.468213581
ENSMUSG00000029338	Antxr2	0.558997648	1.432106124	0.85289695	0.58038069	1.208877613	1.546567064	1.47126577	-0.821665585	-0.373022451	0.276792531	0.160228584	-0.263422736	-1.447266535	-0.435480715	-0.334245582	-0.03834436	-2.005003594	-0.875712788	-1.113180705	-0.380767922
ENSMUSG00000029366	Dck	0.488530826	0.576009491	0.057409279	0.39471919	0.955836918	1.308139489	1.30812332	-0.399397024	0.166372547	-0.387689424	0.212624574	-2.580238749	-1.453078284	-0.051432454	1.252767039	1.027889195	-0.943986502	-0.579178353	-0.752783304	-0.600637775
ENSMUSG00000029683	Lmod2	-0.568586517	0.003912277	0.126147532	-0.568586517	3.352178563	1.468561827	0.167321622	-0.568586517	-0.568586517	0.170107671	-0.568586517	-0.568586517	1.375829942	-0.568586517	-0.568586517	-0.568586517	-0.568586517	-0.218390784	-0.191216966	-0.568586517
ENSMUSG00000029910	Mad2l1	1.360564168	1.870186335	0.486696756	0.289603557	0.743295154	0.503116087	1.070717145	-0.209574308	0.727048244	0.342406028	0.501915504	-1.400756956	-1.697918551	-0.274224349	-0.619480614	-0.113359413	0.290613649	-1.399623283	-1.128229055	-1.342996097
ENSMUSG00000029998	Pcyox1	0.715004278	1.117180284	0.347050423	0.513792113	1.105829032	1.369784116	0.666033771	0.84068942	0.289753758	0.414114036	0.725322571	-0.661495035	-0.354593429	-0.988883037	-2.303943468	-0.395254599	-1.896130804	0.047339865	-0.68007128	-0.871522013
ENSMUSG00000030159	Clec1b	0.70300199	0.32635821	0.328083931	0.976665328	-0.355121796	-0.579888991	0.175467706	0.879285799	0.162350187	0.258775949	-0.101407486	-0.063550595	-1.074723309	0.216183139	-1.076511611	-1.877761805	-2.267951357	1.755824808	1.330272131	0.284647775
ENSMUSG00000030208	Emp1	0.643338661	0.974327104	0.675366759	0.599764124	1.06089016	1.366159886	0.767627024	0.290464945	0.651245256	0.57417484	0.433033538	-2.083085521	-1.673465578	-1.072222227	-1.484866779	0.07763298	-0.846899064	0.316436294	-0.422620373	-0.84730203
ENSMUSG00000030427	Lilra6	0.615960662	-0.482685022	-0.101925656	0.37059218	0.262838256	0.95786583	0.652482924	0.100154866	0.201048513	0.116768415	0.251848213	0.776684062	1.673591087	0.288925962	-2.617183884	-1.219677976	-2.043790432	0.395904244	-0.610314493	0.41091225
ENSMUSG00000030677	Kif22	1.074775979	0.775533905	1.032042285	0.999443822	0.231575387	0.8670802	1.071003144	-0.096592919	-0.244938287	0.209088242	-0.661651011	-1.264880246	-1.405333443	-1.521421511	-0.528975122	0.04809021	1.938419267	-1.444595937	-0.737141374	-0.341522593
ENSMUSG00000030708	Dnajb13	1.240585023	1.733760266	0.468128575	1.474414268	-0.422585253	-0.466076395	-0.351260155	0.838988887	-0.751665679	0.965875362	-0.536851698	-0.339694114	-0.624586264	-0.52786776	-1.142189983	-0.836070275	-2.121038585	0.670569619	1.088994296	-0.361430133
ENSMUSG00000030978	Rrm1	1.087959461	0.84048981	0.394721261	0.823100333	0.422328735	1.464444007	1.090474295	-0.591110032	0.374385556	0.376379345	-0.029711649	-2.0627049	0.182532997	-1.28783493	-0.850285125	0.344720071	0.935113809	-1.1794898	-0.748793709	-1.586719534
ENSMUSG00000031696	Vps35	1.404708021	1.101588427	0.56301528	0.712268651	0.866442578	1.102556859	-0.054409863	0.123057145	0.70834687	0.303186295	0.39164121	-1.715475914	-1.063420574	-0.227746166	-1.530937331	0.058030806	-2.36887345	-0.411904879	0.056348752	-0.018422717
ENSMUSG00000031778	Cx3cl1	0.398344889	1.402758832	1.479516517	0.814406456	-1.130564426	0.096972843	-0.440871352	-0.197206752	0.10862612	1.183278928	-0.503113634	0.107365763	1.051619517	-0.245550159	-2.818037527	-0.923475383	-0.85144546	0.361865645	0.020259017	0.085250166
ENSMUSG00000031799	Tpm4	1.339949495	1.440584273	0.79625725	1.178733586	1.447849356	1.428989039	0.616879354	-0.326251383	-0.606092294	-0.236843106	-0.43385988	-1.425442194	-0.128032148	-0.129415022	-1.291554906	-0.584453469	-1.780409541	-0.248857291	-0.565419585	-0.492611533
ENSMUSG00000032020	Ubash3b	1.39666196	1.566347718	1.101982507	1.249198456	0.736721482	0.542227174	-0.416394993	-0.439931667	0.344483003	0.909049423	-0.404340687	-1.092862853	-0.112135028	-0.854299251	-1.315883652	-1.09526741	-2.132877183	0.157618657	0.09873288	-0.239030536
ENSMUSG00000032218	Ccnb2	0.264582127	0.879549891	1.041641282	0.754941479	1.475534087	0.569098845	1.329289277	-0.038653926	0.763747051	0.991218299	-0.107997386	-2.171854757	-0.82013921	-0.999202788	-1.232855368	0.245642089	-0.65308455	-1.109810362	-0.996881981	-0.184764099
ENSMUSG00000032254	Kif23	1.253699628	0.139157362	1.0174732	0.768043755	1.191566225	1.344434181	1.194684428	-1.166633179	0.48113118	0.433517419	-0.123944021	-0.799179335	-0.03396562	-0.665267587	-2.301948022	0.236369521	-0.179111716	-0.545065323	-1.275686086	-0.969276012
ENSMUSG00000032349	Elovl5	1.126104218	0.990200731	0.447010009	0.848154686	0.880089196	0.681703334	0.860443001	-0.129208565	0.205750735	0.547083919	0.052223226	0.03653742	0.15559302	-0.52751435	-2.132913902	-0.250483521	-2.858653838	-0.142965113	-0.584195614	-0.204958594
ENSMUSG00000032540	Abhd5	1.986137457	0.726090339	0.954855307	1.156889755	0.023167609	-0.074239664	0.2415416	0.762837362	1.051175237	0.65436154	0.469676018	-1.633090155	0.074613049	-0.964216468	-1.34341052	-0.997625964	-1.628841702	-0.364223316	-0.33629604	-0.759401445
ENSMUSG00000032890	Rims3	0.170772598	-0.021155537	0.225986158	0.057945518	0.343345149	0.641672882	-0.491285942	-0.578758821	-0.576826127	0.141953686	-0.516215494	1.428568578	0.968149431	0.89332326	-2.627199964	-1.470209973	-1.246988749	1.409085446	0.497916918	0.749920984
ENSMUSG00000033083	Tbc1d4	0.056120341	0.823679771	-0.042715412	0.436008063	0.018529813	0.006045618	0.705468006	0.52892058	0.445097532	0.481105458	0.928496187	1.820182201	0.560421386	-0.374505101	-2.50352462	-1.097915191	-2.158136195	-0.157082477	-0.340377728	-0.135818233
ENSMUSG00000033577	Myo6	0.631459745	-0.063161712	0.283375399	0.561871408	0.37166155	0.175420463	-0.315440984	0.577265225	1.147729847	0.74836082	1.432429829	0.621564352	0.211749252	-0.107770215	-3.028149969	-0.599550247	-1.609766981	0.35486772	-0.766650538	-0.627264964
ENSMUSG00000033952	Aspm	0.126459596	1.101791934	0.54584687	0.029135232	1.205583883	1.390718725	1.474007387	-0.708372044	0.387108955	0.652362969	0.73096542	-2.31127228	0.40955649	-0.707548294	-1.038905975	-0.025254294	-0.944294483	-0.800962265	-1.271022255	-0.245905572
ENSMUSG00000034349	Smc4	0.763757631	0.117985009	0.027317345	0.185978086	1.491362401	1.921211688	1.419308854	-0.717135927	0.086778595	-0.026534429	0.660042772	-0.117680452	0.63276134	-0.525143596	-1.048393614	0.228296822	-1.648801906	-1.208789314	-1.808404857	-0.43391645
ENSMUSG00000034906	Ncaph	0.946137481	0.716248254	0.543853041	0.729572022	0.645208619	2.094807053	1.460435253	-1.159860025	0.332321907	0.260705394	-0.669397794	0.779694389	-0.606831962	-1.307725655	-0.782289367	-0.297117179	-0.08971721	-1.129918443	-0.966246426	-1.499879353
ENSMUSG00000035458	Tnni3	0.360429846	-0.478303011	-1.083430042	-0.749596721	3.358152151	0.761719509	-0.525030617	0.001941962	-0.668046663	-0.096908553	0.221435045	0.5154936	0.911517516	-0.896408104	-0.277521187	0.0248561	0.802326985	-0.84892749	-0.801498329	-0.532201998
ENSMUSG00000036752	Tubb4b	1.096888561	0.242931354	0.757716416	1.174864872	-0.217079764	0.856542152	0.688128009	0.415767179	1.221041954	0.984099004	0.413775307	-1.523636554	-1.915672555	0.007669488	-0.364682056	-0.535349625	-2.152761644	-0.442510809	-0.011782112	-0.695949175
ENSMUSG00000036768	Kif15	0.297963063	1.811753967	0.455721389	0.177488341	0.940260836	1.42824717	1.477199334	-0.518422538	0.165391928	0.183873975	0.191977205	-2.318054781	0.141887586	-0.790133728	-0.062347787	-0.290756172	-0.08357958	-0.575363225	-1.262703955	-1.370403027
ENSMUSG00000036777	Anln	1.158903602	0.841306673	0.244886184	0.763099011	1.16001418	1.844014658	0.765639251	-1.129486758	0.273837497	-0.019157358	-0.016986948	-0.325569029	-0.152290953	-0.623316905	-2.615785216	0.243464767	-1.167681971	-0.25390399	-0.872953327	-0.118033368
ENSMUSG00000036853	Mcoln3	0.441875601	0.974584122	0.584558822	0.825857441	0.07813962	0.078475667	-0.113891481	0.916248255	0.902249252	0.407494852	1.080360456	-0.059917911	0.155319186	-0.453186401	-1.340002717	-1.343373628	-3.072342589	0.367747425	0.184112373	-0.614308346
ENSMUSG00000037313	Tacc3	1.023616426	-0.735864093	0.206150909	0.873491805	1.95944403	1.814238898	1.177131752	-0.391963528	-0.323847569	0.107525892	-0.449239601	-1.286950201	0.282014129	-1.501649434	-0.326206719	0.035402325	0.443239044	-1.449908323	-0.446487084	-1.010138659
ENSMUSG00000038252	Ncapd2	0.422691685	1.225197135	0.877104976	0.09284917	0.688387446	1.600688574	1.432205293	-1.181657182	0.0857897	0.353548043	0.396039783	-1.25652294	0.29463109	-0.315703582	-1.554479057	0.198857395	0.451318244	-0.739636793	-1.736880017	-1.334428964
ENSMUSG00000038943	Prc1	0.733653793	1.074690567	0.556753351	0.518080244	1.000088603	1.653471323	0.853514306	-0.106472505	0.53406506	0.506877631	0.352739365	-2.749591449	-0.559326573	-0.669105734	-0.848564157	0.175959186	-0.450640321	-0.647338834	-0.834657469	-1.094196386
ENSMUSG00000039013	Siglecf	1.399143439	1.638076239	1.003692813	1.462145291	0.193636443	-0.36386049	-0.114122466	-0.698679332	-0.172839053	0.629667168	-0.971237652	0.876243933	0.150334563	-0.551737092	-2.381875428	-0.753841174	-0.970894435	-0.041240671	0.480623556	-0.813235654
ENSMUSG00000039126	Prune2	1.265621689	1.055721449	0.815146671	0.219115049	0.457473216	0.722513869	-0.16381694	0.163467885	0.242627688	0.224309435	0.74600762	0.286417334	0.342861066	-0.518961437	-1.669067795	-0.417499276	-3.214009616	0.031711003	0.010876025	-0.600514936
ENSMUSG00000039270	Megf9	1.294525048	1.03419555	0.893770185	0.843846799	1.694949665	0.858934278	-0.216475505	-0.211947418	0.117698051	0.497334189	0.310575459	-0.290400805	-1.343304303	-0.565447729	-1.618831275	0.4683928	-2.149431811	-0.546810661	-0.802202551	-0.269369965
ENSMUSG00000039431	Mtmr7	0.76966319	0.942890196	0.505205584	0.907801338	-0.185760504	0.83835115	0.053568412	-0.145300023	0.299130835	0.399740557	-0.11766372	0.202245691	0.261214132	0.129773423	-1.602265123	-0.632954767	-3.426102378	0.759814892	0.068376013	-0.027728897
ENSMUSG00000040158	Tax1bp3	1.280966823	1.19103103	0.770014669	1.294706238	0.378848551	0.148480137	0.690130012	0.264294084	-0.049679333	1.148591348	-0.839179012	-0.300412615	0.01104373	-0.706744949	-1.403490376	-0.580872274	-2.80356283	-0.089409213	0.005947599	-0.410703619
ENSMUSG00000040204	Pclaf	1.126291297	1.065035238	0.216994586	0.499230891	1.147663056	1.428380892	1.536507119	-0.489222869	0.552603859	0.190959834	-0.194862492	-1.390430976	-0.419313503	-1.288104951	-0.277371633	0.654651675	-0.352739703	-1.243033652	-1.699663206	-1.06357546
ENSMUSG00000040565	Btaf1	-0.072095548	0.629618529	0.176752877	0.399576342	1.72349358	1.770882135	0.786944959	0.089109475	0.130636833	0.004386406	0.315474529	0.62038181	0.402725093	-1.051419132	-1.008811823	0.098429675	-2.516381029	-0.454592012	-1.374117619	-0.670995078
ENSMUSG00000041431	Ccnb1	1.304598684	1.416100517	0.470559565	0.232577738	0.887674908	1.123361824	0.796974	0.582201316	-0.115815002	0.590897308	-0.134141928	0.663485342	0.209097686	-1.333085179	-1.027367555	-0.15270462	-0.701032626	-1.768841174	-1.616737082	-1.427803723
ENSMUSG00000041439	Mfsd6	-0.151716358	-0.009731349	0.027989299	-0.157853323	0.969684967	1.069151024	1.104121652	1.201749224	0.606785912	0.254664901	1.08610274	-1.106654489	-0.687464399	-0.717736806	-2.631439599	-0.408661661	-1.382927304	1.019911099	0.364164802	-0.450140332
ENSMUSG00000041859	Mcm3	0.90526906	0.731822456	0.544871532	1.44626991	0.430507134	0.59727567	0.372943438	-1.024267425	0.322089871	0.761690693	-0.470736539	-1.901642944	-0.972473363	-0.211817008	-0.34737666	0.231432346	1.933182993	-1.180702343	-0.661440104	-1.506898719
ENSMUSG00000042029	Ncapg2	0.365411353	0.198162105	0.325633868	0.710199672	1.04941856	1.560587671	1.608341005	0.622373709	0.101420257	0.063353822	0.209551181	-2.291230841	0.396419757	-1.538245156	-1.069446147	0.638165708	-0.876353298	-0.837608573	-0.830294638	-0.405860014
ENSMUSG00000042035	Igsf3	1.095001442	0.429084163	1.129621571	0.744244127	0.068326919	0.577585802	-0.38488837	1.028578952	0.765697304	0.71697017	0.542709676	-1.118562659	0.000708122	-0.682200905	-0.734777267	-1.992143669	-2.377860225	0.574038616	0.340810293	-0.722944064
ENSMUSG00000042271	Nxt2	0.905582212	1.031765563	0.1634784	0.325801283	0.67300368	0.740127052	-0.27512872	0.291764357	0.641543956	0.360871187	0.985156998	0.282028231	-0.608207087	-0.475154065	-2.532557289	-0.328354464	-2.410629093	0.118896664	0.855134706	-0.745123572
ENSMUSG00000042515	Mum1l1	1.119967347	1.673112281	1.207399593	1.304719778	-0.466135357	0.239157733	-0.587673897	-0.115339189	0.615737089	1.356096457	0.440314942	-1.069677036	-0.423029172	-0.145060879	-1.995608319	-0.580398819	-0.713539759	-0.441650517	0.117689125	-1.5360814
ENSMUSG00000042688	Mapk6	1.64893536	1.25309051	1.005998565	0.813446125	-0.103852295	1.254848196	0.013726898	-0.597106706	0.134555994	0.51702735	-0.080235175	-0.7868467	0.138297149	0.113310611	-0.540488617	-0.822948619	-2.867215248	-0.403466606	-0.874720109	0.183643317
ENSMUSG00000043207	Zmpste24	0.661644829	1.390241795	0.840178696	1.065711394	0.675828872	1.153905874	-0.006986262	-0.024487474	0.484515813	0.266845755	-0.158858163	0.01734685	-0.140294383	-0.42572261	-1.529208349	-0.699506863	-3.079148607	-0.283472524	-0.270783802	0.062249159
