ensembl_gene_id	gene_name	AM_1_1	AM_1_2	AM_1_7	AM_1_8	AM_2_10	AM_2_3	AM_2_4	AM_2_9	AM_3_5	AM_3_6	AM_1_5	AM_2_7	AM_3_3	AM_3_9	AM_1_6	AM_2_8	AM_3_10	AM_3_4	AM_1_3	AM_1_4	AM_2_5	AM_2_6	AM_3_1	AM_3_2	AM_3_7	AM_3_8
ENSMUSG00000024590	Lmnb1	0.429005894	1.111277208	0.695568864	1.136229703	1.877098061	0.572256203	1.0249614	1.250373299	0.474598896	-0.393064975	-0.225479292	0.093466484	0.41202774	0.773078428	-1.228607184	-1.566685585	-1.772989449	-1.281260067	-0.331521903	-0.640655324	-1.133621881	-1.123999394	0.500741254	0.683631433	-0.074305143	-1.26212467
ENSMUSG00000024907	Gal	1.104363095	0.753931415	1.230853298	0.6231756	1.087023911	0.381778498	0.291506765	1.008857283	0.721824368	1.105146852	1.150034465	-0.193693536	0.344372904	-0.172430705	1.024008264	-2.008342044	-1.286170124	-0.062371568	-1.805997706	-0.232927848	-1.451967424	-0.87429283	-1.365537304	-0.257738336	-0.28765497	-0.827752324
ENSMUSG00000025213	Kazald1	0.580761999	0.691976026	0.547258254	0.480704097	0.867361689	1.571643645	0.849571265	-0.086329507	0.976449239	1.46721619	1.04478934	0.598521949	0.804968317	0.047914017	-0.032018608	-0.688857922	-1.055676221	-1.000716862	-0.256987828	-1.499353234	-0.361319527	-2.092562304	-0.306408032	-1.940009206	-0.108309765	-1.100587013
ENSMUSG00000025745	Hadha	1.050026466	1.875095463	0.633227871	-0.093358844	0.535431929	1.304487317	0.359716406	0.423762228	1.193551106	0.050060888	1.415815399	0.076704453	1.052244577	0.477633785	-0.608127612	-1.577134525	-1.785555774	-1.30766757	-1.192440702	0.123305958	-0.241590957	-0.36983033	-0.575499734	-0.389360164	-1.412081798	-1.018415838
ENSMUSG00000025986	Slc39a10	1.050585046	0.412201759	0.41608492	0.383265036	0.216771307	1.459944321	0.375801217	0.246571581	0.64946892	1.044921254	0.334945133	0.812882866	0.869641256	0.970789274	-0.85564601	-2.992745023	0.203091421	-0.681963932	0.077885501	-0.492822453	-0.177564535	-0.539715598	0.030787848	-1.819046851	-1.695080233	-0.301054024
ENSMUSG00000026065	Slc9a4	0.587974364	0.345541759	0.207553185	0.103674382	-0.350696127	1.526440279	0.344165872	0.039415029	0.069448521	2.369556548	0.617370986	1.673115905	0.280019527	1.901160533	-1.07958318	-0.615298861	-0.642705572	-0.589277883	-1.179198797	-1.242467942	-0.309042491	-1.159258455	-0.102480499	-1.157892247	-0.668551831	-0.968983003
ENSMUSG00000026094	Stk17b	1.126504684	1.388528335	0.691732501	-0.720563053	-0.316450379	1.093220959	0.854902018	0.201746838	0.087644793	1.251776775	1.542094467	0.580899078	0.310368064	1.817835929	0.038267591	-1.402053021	-0.25234532	-1.496455167	-0.458891968	-1.306275788	-0.676298269	-0.378475745	-0.983597791	-1.32038346	-1.108947004	-0.564785068
ENSMUSG00000026202	Tuba4a	0.881932076	1.139684032	1.024190271	0.370809529	0.181852257	-0.242192872	-0.169999041	0.472768709	1.721263994	0.689758489	1.814862993	-0.327084626	0.917693635	1.203401057	-0.020127965	-1.152041969	-0.599259143	-0.343356434	-1.271125366	-0.353384537	-1.821735127	-1.54517019	-0.987644001	0.192833015	-1.346395891	-0.431532893
ENSMUSG00000026483	Fam129a	1.35648556	1.293453568	1.595537564	0.708916132	-0.549466502	0.529706167	1.196040266	0.728776184	1.13511554	0.592759	-0.647542815	0.366170073	0.342837901	-0.463907498	-0.70957578	-2.441186596	-0.04785831	-1.035844057	-0.59704091	0.226112217	0.7768835	-1.121296625	-0.720935773	-0.427603289	-1.627435016	-0.4591005
ENSMUSG00000026981	Il1rn	0.885937644	1.334124919	0.476462732	0.462828436	0.213578333	0.00410602	0.85931902	0.202644699	0.431569481	-0.02696553	1.744195524	1.057720012	0.106533875	1.027629104	-1.068846632	-1.316955135	-0.817742148	-1.301653008	0.358069316	0.609261729	0.027462869	-2.291350643	-1.626413794	0.470407989	-1.25524348	-0.566681335
ENSMUSG00000027111	Itga6	1.17124926	1.099301167	1.245815462	1.175125598	0.826842094	-0.927660037	0.652352689	1.32990251	0.375718145	0.730913801	0.768871329	-0.364426156	1.392910842	0.49148481	-0.51065468	-0.768568104	-1.066821397	-0.729545998	-1.22699317	0.221131859	-0.588668511	-0.799563154	-0.866189353	-0.217561433	-1.219369576	-2.195597999
ENSMUSG00000027134	Lpcat4	0.469084796	1.313035802	0.763014265	0.073207266	1.02001003	-0.442651299	1.08992233	0.809838834	1.246542955	0.637585969	1.823314027	0.509251707	0.622351212	0.300090128	-0.099166674	-0.335633246	-0.710225574	-0.230244764	-0.305424735	-0.203180819	-1.015095024	-1.365018467	-1.349599199	-0.856681651	-1.977200995	-1.787126873
ENSMUSG00000027253	Lrp4	0.169195391	0.43579156	1.351693258	1.368616585	0.481336262	0.105833882	0.159903592	0.953669322	0.984749741	0.809517746	0.283309901	1.133763421	0.125026407	1.364173928	-0.86014174	-2.069327183	0.65455581	-0.55992056	-1.237042318	0.172905793	-0.141237569	-0.641395489	-1.330930923	-0.494594186	-1.812381325	-1.407071306
ENSMUSG00000027306	Nusap1	0.808020565	1.700538391	1.123324787	0.548950434	0.809540813	1.221096591	1.445149266	0.371359284	0.687024554	-0.303238183	1.026932782	0.484465338	-1.018753758	0.020070131	-0.926260812	-0.825539008	-1.386663432	-0.47558139	-0.913255071	-1.011676791	-0.483067209	-1.831612334	0.417275453	0.43384438	-0.15962703	-1.76231775
ENSMUSG00000027488	Snta1	0.464978271	1.082867555	-0.059182876	0.036329117	-0.044608301	1.118414322	1.3863186	0.102418341	1.249332344	0.597324616	1.746360333	0.743490507	0.229247921	0.258194669	0.432156203	-0.705949129	-0.244093413	-0.946950415	-0.207755799	-0.567850176	-0.621132454	-2.215916099	-1.820777292	-0.195941261	0.203515014	-2.020790596
ENSMUSG00000027715	Ccna2	0.794334144	1.545386312	1.495937508	0.328689771	1.251900943	1.132508535	0.635391833	0.909845555	0.065034925	-0.42852146	1.212465983	-0.186926438	-0.091982643	-0.450649851	-0.996342052	-1.777513306	-2.030667118	0.083962218	0.612308993	-1.48238453	-0.611958928	-0.480659167	0.006224907	0.348669972	-0.561737386	-1.32331872
ENSMUSG00000028068	Iqgap3	0.556964975	1.572797147	1.591718128	0.496682873	0.838678839	0.733540731	-0.207934812	0.397426155	0.614685166	0.616433523	0.599371125	0.13264291	0.638527548	0.071547639	-1.36462809	-2.0609497	-1.993861994	-0.277848623	0.2736971	-0.260358446	0.069912635	-1.120362237	0.87151731	-0.182543087	-0.717450059	-1.890206759
ENSMUSG00000028864	Hgf	0.982204283	1.957151015	0.950008382	0.631282472	-0.252940097	0.268519168	0.539909236	0.808782292	0.299986834	-0.135193583	0.621686584	0.470342616	0.850055934	0.838151103	-0.856670123	-1.117614004	-0.010816913	-2.359206681	0.403103872	-0.868196403	0.503040583	-1.041757841	-1.018306959	-0.154868107	-2.191547167	-0.117106499
ENSMUSG00000028873	Cdca8	0.788604914	0.921799108	0.445779044	1.558778997	1.118731702	0.327241461	1.074534905	0.625527343	0.736377788	0.709360005	1.60208656	-1.078713868	0.541902719	0.028397526	-0.658709741	-1.299607481	-2.026193965	-0.388871159	-0.675500228	0.033577231	-0.854861814	-0.81985633	0.40203071	-0.210861021	-1.083650095	-1.817904309
ENSMUSG00000029254	Stap1	1.041780733	2.176683961	0.034867225	0.598353355	-0.007674066	-0.135745534	0.472085665	0.096801502	-0.016072579	0.1325206	1.031944766	0.627901753	0.851081276	1.483338428	0.022701049	0.377223265	-0.948375692	0.354205975	-1.415474517	-1.209364209	-0.655347931	-1.656539884	-1.039702482	-0.130254434	-2.284864307	0.197926078
ENSMUSG00000029326	Enoph1	0.563048934	0.628617044	0.624701576	0.020542942	0.666517573	0.134798986	0.737977975	0.176924863	1.849290566	0.967670025	1.288043764	1.532192346	0.599620638	-0.109813864	-0.22788023	-0.940512124	-1.773351605	-0.588884599	-0.619579541	-0.542527236	-1.467131199	-2.13172866	0.26696508	-0.897017072	-1.140067448	0.381581265
ENSMUSG00000031015	Swap70	1.009319841	1.230079041	0.824740937	0.753880787	1.296402883	-0.660145766	0.981108775	1.65992723	0.416136051	0.382254725	-0.568450539	1.197879236	0.140822217	0.453110491	0.065433258	-0.169796502	0.510649945	-1.118756649	-0.755272646	-1.205093402	-0.586325838	-0.129234019	-1.174151282	-0.840727877	-2.150618443	-1.563172453
ENSMUSG00000031885	Cbfb	1.317227847	1.074984941	0.611416927	0.301526337	0.400072248	0.440529708	1.014225091	1.401766812	1.100794283	0.55907306	0.814303302	-0.867717382	0.152763574	1.312141876	-0.453634699	-1.392204205	-1.279943877	-0.23100555	0.056195003	0.041506427	-0.731532883	-1.461429609	-0.209592518	-0.459258266	-2.338070579	-1.174137868
ENSMUSG00000032135	Mcam	-0.091575607	1.204678421	0.679223068	1.281492341	0.497471489	0.407590254	1.922454239	0.491135697	0.663521983	1.569213356	-0.269808802	0.287064973	0.009372261	-1.25709284	0.151800255	-1.016981784	-0.194840784	-0.057492642	-1.170898471	-0.792127852	-0.059021114	-0.655526526	0.233199461	-0.015393201	-1.020884695	-2.796573482
ENSMUSG00000032202	Rab27a	1.138942681	1.69008643	0.569764525	0.481799504	0.17433543	1.810887615	-0.149552761	1.232737633	0.367077182	0.652301653	0.104850722	0.780373562	-0.724397034	0.569656588	-0.869758746	-1.507148921	-1.309572798	-1.989602166	-0.747752811	-0.283501576	-1.598503845	-0.680742027	0.87622211	-0.465164291	0.107304156	-0.230642817
ENSMUSG00000032254	Kif23	0.874979909	1.015984523	1.236686662	1.024295768	1.700458961	0.425437544	0.95176073	1.247516362	0.350863542	0.301293189	0.288401785	-0.895508844	-0.390706089	-0.260959417	-0.818314957	-1.688184736	-1.263529735	-0.421296237	-0.253982802	-0.143690852	-0.237301666	-0.535009209	0.955928073	0.28562477	-1.971348139	-1.779399133
ENSMUSG00000032349	Elovl5	1.123505678	0.380850721	0.555187615	0.131733836	0.242334798	1.707030268	0.393893655	0.260704286	1.192440164	0.92212706	2.047651057	0.406322701	0.516718909	-0.254696612	-0.70234061	-1.834154872	-1.777164136	-0.67008614	-0.32142658	-0.191397339	0.034018156	-0.476229936	-1.350509584	0.077499329	-0.690777151	-1.723235272
ENSMUSG00000032554	Trf	1.291906659	1.007013762	0.134589088	0.182937054	0.81312602	-0.043820274	1.307753374	0.534084149	1.238662964	0.807568447	1.121738091	0.950456609	-0.424990467	1.000970297	0.412359242	-1.467649344	-0.277233497	-1.501477033	-0.848901575	-0.101431845	-1.478525958	-2.008559024	-0.726386313	-1.13172714	-0.812792906	0.020329621
ENSMUSG00000034906	Ncaph	0.243199131	1.35363335	1.43470006	-0.183943447	1.622802415	0.426793007	1.111643959	0.907171954	0.312275358	0.154938635	-0.275557753	0.599987143	0.000348196	0.167106443	-0.816187922	-1.452601157	-1.334251415	-2.044336726	0.475988358	-0.280994156	-0.531117384	-0.785122831	1.296887846	0.235468351	-0.87345745	-1.765373963
ENSMUSG00000038212	Mfsd14b	0.389140523	0.569839145	0.842018303	1.149857864	0.962193384	0.665072926	1.061017146	1.077686602	0.880469702	-0.161777393	1.484651596	-0.475735087	0.498041372	1.272613922	-1.229004121	-0.706464022	-0.169803528	-0.439834788	-0.759660768	-0.379374039	0.442002102	-1.180091578	-1.337358033	-0.833809839	-2.089202959	-1.532488432
ENSMUSG00000038252	Ncapd2	0.692868506	1.62841668	1.322245082	0.635301388	0.961056824	1.642106168	0.971577765	0.859738974	0.057899217	-0.652717234	0.365839744	-0.429193479	0.372501545	0.489306972	-0.666351695	-1.540536091	-1.184322589	-1.081193918	0.122096354	-1.23264559	-0.049776217	-1.389527822	1.087355593	-0.566983851	-1.281146392	-1.133915935
ENSMUSG00000038943	Prc1	0.630403044	1.652449652	1.068109431	0.367388384	1.295278814	1.647943463	1.161603214	0.916037924	0.463117007	0.131911337	-0.120425924	0.485479413	0.28475762	-0.740376217	-1.345699813	-1.126297808	-2.169693943	-0.174169699	-0.279792739	-1.409171623	-0.866468479	-0.423731509	0.390151561	-0.011401046	-0.546842982	-1.280559085
ENSMUSG00000040084	Bub1b	0.61128716	1.241907053	0.630360174	0.662122028	0.382818047	-0.619325092	1.084529902	0.849981757	0.836444097	-0.180099515	0.483091956	1.975745455	0.051511338	0.219563934	-1.924098053	-0.252369007	-2.045335064	-1.204875464	0.134072998	0.162323375	-0.742652899	-1.44532959	0.545083574	0.514297606	-0.592071411	-1.378984358
ENSMUSG00000040093	Bmf	1.299480323	0.506305958	0.849517828	-0.671066862	0.236608617	-0.138602801	0.401003498	0.288655341	0.614266732	0.905582015	1.128058435	0.75112756	1.166617758	1.103789113	-0.490397655	-2.609706722	-0.164485974	-1.434531929	0.288787454	0.644217575	-0.676945092	-1.13540338	-1.87391604	-0.393401349	-0.899750725	0.304190322
ENSMUSG00000040158	Tax1bp3	1.29812419	1.23261681	0.024650754	0.790805581	0.928939804	-0.068552553	1.246060703	-0.43479574	1.71478004	0.630906971	0.956941174	0.649385079	0.981598535	-0.079108041	-0.388338387	-0.844677254	-0.466755981	-1.039983247	-0.81161075	-1.093712685	-0.073553246	-0.99200413	-0.54565594	0.201849226	-2.282880525	-1.535030389
ENSMUSG00000040565	Btaf1	-0.308021065	0.149254663	1.043176011	1.176379133	1.160090668	-0.742165098	0.414574254	1.509125596	0.661091545	1.373971487	0.11255289	1.101211879	0.895861017	0.671498832	-0.749195781	-1.713321144	0.912951491	-1.413954693	-1.127351214	-0.766585999	-0.867578452	0.279181933	-1.345011841	-1.018393532	-0.25571113	-1.15363145
ENSMUSG00000041762	Gpr155	1.026403371	0.52824091	0.592644956	0.398916673	0.690271292	0.525931844	1.682452103	0.635025564	1.101854049	0.752872015	0.092345007	0.939596197	0.804794896	0.453604313	-0.012503084	-1.350843908	-0.652397306	-1.318199426	-0.887826978	-1.278740494	-0.573284983	-1.536103898	-1.025588517	-0.672817027	-1.978170243	1.061522675
ENSMUSG00000042106	Inka1	1.063158417	0.836414999	-0.511024634	0.301425333	0.405402395	0.763494849	1.565547662	0.951404902	1.335312793	0.807308475	1.049130963	0.569882213	1.052817247	0.633186688	-0.435784817	-0.173406312	-0.462533274	-0.657916873	-1.3575594	-0.51576798	-1.244249537	-0.983838946	-2.331110056	-0.808054637	-0.770111818	-1.083128651
ENSMUSG00000043068	Fam89a	0.307291948	0.390239684	1.125412194	0.867413985	0.457919872	0.215408108	1.328945906	0.582530413	1.140088534	1.515978585	1.46507444	0.811036352	0.16188196	-0.248114891	-0.100584506	-0.227387735	-1.296266055	-0.306884295	-1.171076824	-0.521360929	-1.693460623	-0.509813279	-2.254584158	-0.1753361	-0.471876594	-1.392475993
ENSMUSG00000044674	Fzd1	0.840638441	1.195746752	0.540504455	-0.056172814	-0.098029682	0.566241544	0.65679855	0.324646524	-0.488274581	1.341523229	1.334172186	1.544176135	0.062460823	1.653479965	-0.877992103	-1.868235704	0.046849544	-1.552036916	-1.0352038	-1.318886737	0.183693	-0.220554338	-1.528433564	-0.836585082	-0.398619722	-0.011906103
ENSMUSG00000045394	Epcam	0.744700843	0.803434863	1.126003766	0.869277117	0.943372873	-0.973201029	1.042400099	0.548650239	0.98089783	0.695235718	0.747500076	0.31657119	0.926805562	0.588942082	0.777731323	-0.409525052	-0.282355284	-1.03901129	-0.195678144	-1.014841088	-0.722340648	-1.202770246	-2.248584662	-0.712688614	-2.165113454	-0.145414071
ENSMUSG00000045414	1190002N15Rik	0.1876817	0.588489007	0.385451499	-0.296446512	-0.055141591	-0.766969979	1.451548423	-0.034081601	1.331457483	0.522739075	1.129262067	1.243341805	0.934071526	1.911811867	0.436698469	-1.889536909	0.598062568	-0.631188925	-0.861668631	-0.104134517	-0.542551039	-0.610671821	-1.421180481	-0.958020839	-1.560724247	-0.988298394
ENSMUSG00000046006	Gapt	0.545825754	0.931443074	1.178512919	0.675135825	1.200911667	0.284492557	0.707976073	0.734797514	1.228351799	0.815749215	0.128004243	0.079047873	0.896778719	-0.047937881	0.188513378	-0.881963019	-0.118695451	-2.519271335	-0.166570256	0.415843721	-1.690217778	-1.552622621	-0.612707254	0.116072744	-1.561519436	-0.975952042
ENSMUSG00000049932	H2afx	0.954535844	0.641022289	0.578727394	0.51548164	0.955454397	0.887997568	1.096096329	0.766325927	0.712459008	0.913300243	1.424300952	-0.123762965	0.292591926	0.366505617	-0.42833119	-1.695002844	-0.521014018	-1.33092674	0.542325173	-1.230588087	-0.748693294	-2.437672512	0.252757828	-1.12280357	-0.15553465	-1.105552263
ENSMUSG00000050212	Eva1b	-0.426443124	1.177192463	0.993099481	1.479425445	0.433946714	0.204021468	0.771508836	0.483647489	-0.397166045	1.069666639	1.112234724	0.579345384	1.22845772	1.570331333	-0.134561165	-1.921588783	-0.096575778	-0.783515584	-1.292859904	-0.792369063	-0.559721234	-0.676582056	-1.216431142	-1.592020137	-0.918345833	-0.294697847
ENSMUSG00000051811	Cox6b2	0.753259716	0.766112097	0.695256401	1.120213463	0.20577744	1.639984123	0.932456717	0.266865622	-0.035950359	0.683397769	1.250171908	0.78136425	0.297380229	0.202030492	-0.682038731	0.266450243	-2.174366762	-2.019627931	-0.583247889	-0.184828661	-1.701813918	-0.121412352	0.0186802	-1.560653158	-0.042269081	-0.773191827
ENSMUSG00000052160	Pld4	0.982619838	0.851309611	-0.417567923	0.291435061	0.657309546	0.416474003	1.145638041	0.402057864	1.115320174	1.41996124	0.729156883	0.001344783	0.418593773	0.852901851	-1.548134616	-1.929688294	-0.283383445	-2.225398004	-0.274130059	0.123951551	-0.19368726	-1.267663812	-0.216803857	-1.698627452	-0.027534853	0.674545356
ENSMUSG00000052384	Nrros	1.220629388	1.074072437	1.738632786	0.114968699	0.360438649	0.948556207	-0.504478726	0.56374995	0.532036985	0.889418032	1.639073683	0.310836926	1.015740034	-0.30770342	-0.647279699	-1.4115481	-1.045372179	-1.607923772	-0.922832053	-1.706747211	-0.226456042	-0.629040594	0.471213504	-0.259834805	-0.154085915	-1.456064764
ENSMUSG00000055069	Rab39	0.210336368	0.667043131	0.133815871	1.148538629	0.530647705	-0.749438712	0.703262102	0.771411214	0.318233873	0.798802552	1.739892692	0.601594006	1.171674063	1.368495838	-0.185665145	-0.87157809	0.000745529	-1.48422062	-0.289072251	-0.764665594	-0.65543509	-0.645153129	-2.793960429	-0.291026131	-1.18412494	-0.250153442
ENSMUSG00000055723	Rras2	0.902336194	1.030367641	0.004097165	0.075474595	0.714219509	1.672749486	-0.013508097	0.307959755	1.126710729	1.209178182	1.870527369	0.855792955	0.183996868	-0.327723302	0.569983016	-0.880536142	-0.996722135	-1.166848778	-0.427392892	-1.079509965	-0.977824255	-1.262219875	0.048898263	-0.266358489	-1.313715219	-1.859932579
ENSMUSG00000056999	Ide	0.754005598	0.834027003	0.571187129	0.762108159	0.716283544	-0.268724543	0.734661654	0.705800927	1.145987594	0.723038834	0.917467886	0.850744256	1.029671446	0.823215586	-1.318821742	-2.276984187	-0.296068975	-1.224642115	-1.114268625	0.073716858	-1.446254895	-0.07257906	-0.262053367	-1.001450588	0.372199003	-1.73226738
ENSMUSG00000057722	Lepr	0.473628265	0.402023324	1.842773907	0.504558114	-0.324518625	0.511080914	0.579213645	0.511656025	0.531651249	1.873815935	0.71241812	0.698373236	0.560240785	0.882342931	-1.071991963	-1.174862315	-0.20340348	-0.253281888	-0.944980833	-0.327985269	-1.095529025	0.274859204	-1.8222547	0.245529859	-1.473757649	-1.911599764
ENSMUSG00000061859	Patj	-0.026077371	1.038862547	1.305395515	1.828348802	-0.369206023	0.307706465	1.445325734	0.368740619	1.069613544	1.899992872	0.015026504	0.782438075	-0.20973551	0.048763381	-0.195669624	-1.740225651	-1.354957184	-0.814165847	-1.295851076	-1.001586857	-0.195326868	-1.41894856	-0.394662917	-0.65860325	-0.319459101	-0.11573822
ENSMUSG00000062210	Tnfaip8	1.270320749	0.478043931	0.472550453	0.558025637	0.581499279	0.657556219	0.91915244	0.533775416	0.518022305	1.10589503	1.263247944	1.361760933	-1.292907545	0.885085515	0.105277659	0.56497834	-1.42983486	-0.945755258	-1.651277685	-1.797746017	0.100495951	-1.230913468	-0.955882072	-0.543677604	-1.077708232	-0.449985062
ENSMUSG00000062585	Cnr2	0.33720557	0.440918661	0.624897083	-0.611101637	-0.426787585	1.678061767	-0.57744001	0.547170784	0.646818474	1.550407098	1.363983228	0.384310503	0.545649727	1.384785548	-0.949670175	-2.672222248	-0.474665625	-1.315197015	-0.960160695	-0.160287244	-0.114622592	-0.386462943	-1.29761801	-0.068575013	0.658267238	-0.147664887
ENSMUSG00000063358	Mapk1	0.688506085	1.359917486	0.936117381	1.456442749	0.023512043	0.73652849	0.843853275	-0.158565133	1.200946452	0.431271535	1.262990067	0.582880614	0.747321801	0.098726662	-0.253344181	-2.265539522	-0.937856507	-1.366299357	-1.004697448	-0.490427265	-0.198798748	-0.646363399	-0.286160656	0.168827531	-1.792551172	-1.137238783
ENSMUSG00000064065	Ipcef1	0.836596789	1.224918395	1.09924584	0.451990978	0.198737916	-1.493700155	0.948838222	0.870724505	0.978610948	1.411161057	0.770436629	0.323835467	1.047409466	0.687259722	-0.202799755	-0.956443313	-0.330260931	-0.228651199	-1.276046582	0.184101229	-0.89910956	-0.641909462	-1.665219136	-1.788880967	-1.505337836	-0.045508266
ENSMUSG00000071637	Cebpd	1.21803973	1.027376369	-0.403866082	-0.170670807	-0.262019993	1.302647339	1.133983563	-0.222425497	1.040766192	2.304367084	0.897274906	-0.113888442	0.735264774	0.295308559	0.155337955	-0.942677163	0.316868159	-0.875602836	-0.087963056	-1.137801207	-0.635131904	-1.708464472	-1.829170819	-1.024690421	-0.593834528	-0.419027405
ENSMUSG00000072082	Ccnf	0.67205521	0.88707313	0.796126814	0.561860589	0.494677737	1.54647399	0.527289117	0.724370966	0.329461341	-0.519091478	0.957827861	1.258856399	0.839352955	0.594613262	-0.604853371	-1.60387499	0.703223479	-0.910699522	0.465373136	-0.898199531	-0.10651765	-1.90821948	-0.590948691	-1.737284302	-1.071303322	-1.40764365
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
